UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
ROBBERY-RESIDENCE,192360244,08/24/2019,2453 CORONET WAY NW,201,,C,33.8209,-84.44958,
AUTO THEFT,192360057,08/24/2019,3601 MARTIN L KING JR DR NW,111,Adamsville,H,33.76011,-84.50557,
AUTO THEFT,192360517,08/24/2019,55 WILLIAMS ST NW ,508,Downtown,M,33.75754,-84.38859,
AUTO THEFT,192360596,08/24/2019,210 ELIZABETH ST NE,602,Inman Park,N,33.75994,-84.35826,
AUTO THEFT,192360609,08/24/2019,226 COURTLAND ST NE,509,Downtown,M,33.76051,-84.38429,
AGG ASSAULT,192360966,08/24/2019,1104 OAKLAND DR SW,403,Oakland City,S,33.72484,-84.42711,
AGG ASSAULT,192362358,08/24/2019,245 MEMORIAL DR SE,605,Grant Park,W,33.74677,-84.37969,
AGG ASSAULT,192352411,08/24/2019,1335 BOULEVARD SE,304,Chosewood Park,Y,33.71786,-84.3688,
AGG ASSAULT,192360288,08/24/2019,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74505,-84.40523,
AGG ASSAULT,192360294,08/24/2019,859 OAK ST NW,109,Center Hill,J,33.77861,-84.46302,
AGG ASSAULT,192360365,08/24/2019,BUFORD HWY CONN/ I-85 SOUTHBOUND ,212,Pine Hills,B,33.82304,-84.35711,
AGG ASSAULT,192360641,08/24/2019,1304 BOULEVARD SE,607,Benteen Park,W,33.71944,-84.36809,
AGG ASSAULT,192360673,08/24/2019,777 MEMORIAL DR SE,606,Reynoldstown,N,33.74654,-84.36136,
AGG ASSAULT,192360925,08/24/2019,101 HAMILTON E HOLMES DR NW,108,Westhaven,I,33.75558,-84.46807,
AGG ASSAULT,192361102,08/24/2019,187 MOURY AVE SW,305,The Villages at Carver,Y,33.71484,-84.38975,
LARCENY-NON VEHICLE,192360528,08/24/2019,294 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74632,-84.40611,
LARCENY-NON VEHICLE,192360954,08/24/2019,257 BARFIELD AVENUE SW,405,Florida Heights,I,33.74877,-84.462,
LARCENY-NON VEHICLE,192361445,08/24/2019,794 DIXIE AVE NE,602,Inman Park,N,33.75677,-84.3617,
LARCENY-NON VEHICLE,192361897,08/24/2019,1570 MONROE DR NE,613,Piedmont Heights,F,33.79708,-84.36943,
LARCENY-FROM VEHICLE,192360540,08/24/2019,149 26TH ST NW,207,Brookwood,E,33.80252,-84.39774,
LARCENY-FROM VEHICLE,192361139,08/24/2019,415 ARMOUR DR NE,212,,F,33.81267,-84.37412,
LARCENY-FROM VEHICLE,192361661,08/24/2019,87 HARWELL RD NW,111,,I,33.7545,-84.49282,
LARCENY-FROM VEHICLE,192362257,08/24/2019,1422 W PEACHTREE ST NW,502,Midtown,E,33.79332,-84.38776,
LARCENY-NON VEHICLE,192360993,08/24/2019,210 PEACHTREE ST NW @WESTIN HOTEL,508,Downtown,M,33.75943,-84.38837,
LARCENY-NON VEHICLE,192361155,08/24/2019,381 MORELAND AVE SE,606,Ormewood Park,W,33.74357,-84.34957,
ROBBERY-PEDESTRIAN,192361003,08/24/2019,300 AUBURN AVE NE,604,Sweet Auburn,M,33.7556,-84.37776,
LARCENY-FROM VEHICLE,192360031,08/24/2019,55 BRADLEY ST SE,604,Old Fourth Ward,M,33.75216,-84.36887,
LARCENY-FROM VEHICLE,192360053,08/24/2019,111 WILLIAM H BORDERS DR SE,604,Sweet Auburn,M,33.75132,-84.37502,
LARCENY-FROM VEHICLE,192360123,08/24/2019,1391 COLLIER RD NW,204,Underwood Hills,D,33.81164,-84.43547,
LARCENY-FROM VEHICLE,192360162,08/24/2019,596 HANSELL ST SE,605,Grant Park,W,33.73989,-84.3684,
LARCENY-FROM VEHICLE,192360200,08/24/2019,3620 MARTIN L KING JR DR SW,407,Adamsville,H,33.76038,-84.50699,
LARCENY-FROM VEHICLE,192360225,08/24/2019,140 12TH ST NE,503,Midtown,E,33.78438,-84.38296,
LARCENY-FROM VEHICLE,192360263,08/24/2019,2410 METROPOLITAN PKWY SW,309,Perkerson,X,33.68887,-84.40765,
LARCENY-FROM VEHICLE,192360318,08/24/2019,3218 W SHADOWLAWN AVE NE,208,Buckhead Village,B,33.83933,-84.37382,
LARCENY-FROM VEHICLE,192360716,08/24/2019,2470 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82236,-84.35173,
LARCENY-FROM VEHICLE,192360769,08/24/2019,779 CRESTWELL CIR SW,407,Mays,H,33.74446,-84.50445,
LARCENY-FROM VEHICLE,192360800,08/24/2019,1108 CHATTAHOOCHEE AVE NW,103,Underwood Hills,D,33.80105,-84.42371,
LARCENY-FROM VEHICLE,192361206,08/24/2019,155 W PACES FERRY RD NW,206,South Tuxedo Park,B,33.84588,-84.38843,
LARCENY-FROM VEHICLE,192361274,08/24/2019,3368 PEACHTREE RD NE,208,North Buckhead,B,33.84713,-84.36802,
LARCENY-FROM VEHICLE,192361328,08/24/2019,2405 FAIRBURN RD SW @BEN HILL PARK,413,,P,33.6889,-84.51291,
LARCENY-FROM VEHICLE,192361364,08/24/2019,930 JUNIPER ST NE,503,Midtown,E,33.78,-84.38272,
LARCENY-FROM VEHICLE,192361651,08/24/2019,563 MEMORIAL DR SE,605,Grant Park,W,33.7464,-84.36911,
LARCENY-FROM VEHICLE,192361743,08/24/2019,1968 PEACHTREE RD NW ,207,,E,33.81,-84.39583,
LARCENY-FROM VEHICLE,192361819,08/24/2019,1738 MACARTHUR BLVD NW,103,Bolton,D,33.81326,-84.4448,
LARCENY-FROM VEHICLE,192361861,08/24/2019,2900 LANDRUM DR SW,409,Southwest,R,33.70623,-84.48372,
LARCENY-FROM VEHICLE,192361915,08/24/2019,2260 MARIETTA BLVD NW,103,Bolton,D,33.81701,-84.44861,
LARCENY-FROM VEHICLE,192362012,08/24/2019,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-FROM VEHICLE,192362028,08/24/2019,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554,
LARCENY-FROM VEHICLE,192362140,08/24/2019,230 10TH ST NE,502,Midtown,E,33.78187,-84.37981,
LARCENY-FROM VEHICLE,192362337,08/24/2019,285 MARIETTA ST NW,508,Downtown,M,33.76097,-84.3951,
LARCENY-FROM VEHICLE,192362349,08/24/2019,1783 CHESHIRE BRIDGE RD NE,613,Morningside/Lenox Park,F,33.80814,-84.36397,
LARCENY-FROM VEHICLE,192362407,08/24/2019,2129 DELANO DR NE,610,Kirkwood,O,33.75504,-84.3181,
LARCENY-NON VEHICLE,192360962,08/24/2019,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-NON VEHICLE,192361778,08/24/2019,377 MORELAND AVE NE,608,Candler Park,N,33.76051,-84.34818,
LARCENY-NON VEHICLE,192361926,08/24/2019,2614 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68331,-84.3938,
LARCENY-NON VEHICLE,192360316,08/24/2019,400 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75464,-84.37465,
LARCENY-NON VEHICLE,192360372,08/24/2019,100 LAKEWOOD WAY SW,307,Lakewood Heights,Y,33.69921,-84.39286,
LARCENY-NON VEHICLE,192360509,08/24/2019,486 PONCE DE LEON AVE NE,614,Midtown,E,33.77379,-84.37122,
LARCENY-NON VEHICLE,192361205,08/24/2019,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
LARCENY-NON VEHICLE,192361238,08/24/2019,650 PONCE DE LEON AVE NE @TJ MAXX,614,Midtown,E,33.77469,-84.36561,
LARCENY-NON VEHICLE,192361244,08/24/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,192361502,08/24/2019,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,192361517,08/24/2019,2020 BOLTON RD NW,103,Riverside,D,33.81125,-84.47594,
LARCENY-NON VEHICLE,192361625,08/24/2019,507 JOSEPH E LOWERY BLVD SW,401,West End,T,33.74097,-84.41809,
LARCENY-NON VEHICLE,192361749,08/24/2019,3535 PEACHTREE RD NE,210,Lenox,B,33.85182,-84.3595,
LARCENY-NON VEHICLE,192361820,08/24/2019,720 DONALD LEE HOLLOWELL PKWY NW,506,English Avenue,L,33.77276,-84.41089,
LARCENY-NON VEHICLE,192362165,08/24/2019,226 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73675,-84.39489,
LARCENY-NON VEHICLE,192350355,08/23/2019,225 PEACHTREE ST NE,509,Downtown,M,33.75168,-84.38198,
LARCENY-NON VEHICLE,192350780,08/23/2019,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74007,-84.40778,
LARCENY-NON VEHICLE,192350866,08/23/2019,2325 CHESHIRE BRIDGE RD NE ,212,Lindridge/Martin Manor,F,33.81866,-84.34906,
LARCENY-NON VEHICLE,192350978,08/23/2019,3509 MARTIN L KING JR DR NW,111,Adamsville,H,33.7581,-84.50258,
LARCENY-NON VEHICLE,192350988,08/23/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,192351045,08/23/2019,160 ANREW YOUNG INTERNATIONAL BLVD,508,Downtown,M,33.75963,-84.39297,
LARCENY-NON VEHICLE,192351170,08/23/2019,226 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73675,-84.39489,
LARCENY-NON VEHICLE,192351324,08/23/2019,490 WHITEHALL ST SW,507,Castleberry Hill,M,33.74348,-84.40341,
LARCENY-NON VEHICLE,192351796,08/23/2019,1275 CAROLINE ST @  TARGET,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,192352087,08/23/2019,3167 PEACHTREE RD NE,206,Buckhead Village,B,33.84083,-84.37587,
LARCENY-NON VEHICLE,192351022,08/23/2019,186 MOURY AVE SW,305,The Villages at Carver,Y,33.71439,-84.39156,
LARCENY-FROM VEHICLE,192350061,08/23/2019,365 14TH ST NW,501,Home Park,E,33.78654,-84.39909,
LARCENY-FROM VEHICLE,192350131,08/23/2019,199 PETERS ST SW,507,Castleberry Hill,M,33.74923,-84.40005,
LARCENY-FROM VEHICLE,192350394,08/23/2019,955 JUNIPER ST NE,503,Midtown,E,33.78063,-84.38207,
LARCENY-FROM VEHICLE,192350435,08/23/2019,440 ALTOONA PL SW,404,Westview,T,33.74313,-84.4349,
LARCENY-FROM VEHICLE,192350509,08/23/2019,465 MEMORIAL DR SE,605,Grant Park,W,33.74667,-84.37202,
LARCENY-FROM VEHICLE,192350660,08/23/2019,1027 HIGH POINT CV SW,305,High Point,Y,33.71823,-84.39471,
LARCENY-FROM VEHICLE,192350828,08/23/2019,2611 SPRINGDALE RD SW,309,Perkerson,X,33.68326,-84.41554,
LARCENY-FROM VEHICLE,192351152,08/23/2019,3143 VERDUN DR NW,205,Argonne Forest,C,33.84033,-84.4054,
LARCENY-FROM VEHICLE,192351155,08/23/2019,1341 COLLIER RD NW,204,Underwood Hills,D,33.81154,-84.43164,
LARCENY-FROM VEHICLE,192351376,08/23/2019,2470 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82236,-84.35173,
LARCENY-FROM VEHICLE,192351420,08/23/2019,2685 METROPOLITAN PKWY SW,311,Perkerson,X,33.68128,-84.4077,
LARCENY-FROM VEHICLE,192351489,08/23/2019,1473 FAIRVIEW RD NE,608,Druid Hills,N,33.77219,-84.33904,
LARCENY-FROM VEHICLE,192351495,08/23/2019,2 PEACHTREE ST SW,511,Downtown,M,33.75409,-84.39054,
LARCENY-FROM VEHICLE,192351541,08/23/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,192351870,08/23/2019,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
LARCENY-FROM VEHICLE,192352180,08/23/2019,215 NORTH AVE NE @SAVANNAH MIDTOWN,603,Old Fourth Ward,M,33.7706,-84.38034,
LARCENY-FROM VEHICLE,192352267,08/23/2019,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-FROM VEHICLE,192352299,08/23/2019,493 REED ST SE,304,Summerhill,V,33.74088,-84.38571,
LARCENY-FROM VEHICLE,192352382,08/23/2019,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
LARCENY-FROM VEHICLE,192352442,08/23/2019,811 PEACHTREE ST NE,505,Midtown,E,33.777,-84.38386,
LARCENY-FROM VEHICLE,192352486,08/23/2019,880 GLENWOOD AVE SE,606,Grant Park,W,33.74058,-84.35903,
LARCENY-FROM VEHICLE,192352493,08/23/2019,2084 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70648,-84.45706,
LARCENY-FROM VEHICLE,192352556,08/23/2019,1015 EDGEWOOD AVE NE,602,Inman Park,N,33.75678,-84.35438,
LARCENY-FROM VEHICLE,192352576,08/23/2019,909 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77347,-84.35767,
LARCENY-FROM VEHICLE,192352638,08/23/2019,353 W PEACHTREE ST NW,508,Downtown,M,33.76408,-84.38725,
LARCENY-NON VEHICLE,192350624,08/23/2019,754 W PEACHTREE ST NW,505,Midtown,E,33.77541,-84.38471,
LARCENY-NON VEHICLE,192351150,08/23/2019,1160 MOORES MILL RD NW,201,Brandon,C,33.83133,-84.42498,
LARCENY-NON VEHICLE,192351566,08/23/2019,2591 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82543,-84.36706,
LARCENY-NON VEHICLE,192351238,08/23/2019,3535 PEACHTREE RD NE @PUBLIX - PEACHTREE,210,Lenox,B,33.85182,-84.3595,
LARCENY-NON VEHICLE,192350113,08/23/2019,713 PEACHTREE ST NW,505,Midtown,E,33.77638,-84.3889,
LARCENY-NON VEHICLE,192350747,08/23/2019,3355 LENOX RD NE,210,Lenox,B,33.84673,-84.35814,
LARCENY-NON VEHICLE,192350847,08/23/2019,676 ELBERT ST SW,301,Adair Park,V,33.72811,-84.40979,
LARCENY-NON VEHICLE,192351286,08/23/2019,18 PALISADES RD NE,207,Brookwood Hills,E,33.80513,-84.39171,
LARCENY-NON VEHICLE,192351423,08/23/2019,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73411,-84.40155,
LARCENY-NON VEHICLE,192351980,08/23/2019,2171 CHADWICK RD SW,412,Ben Hill Terrace,P,33.6946,-84.52109,
AUTO THEFT,192350121,08/23/2019,214 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.7571,-84.38223,
AUTO THEFT,192350487,08/23/2019,685 DONALD LEE HOLLOWELL PKWY NW,506,English Avenue,L,33.77322,-84.40996,
AUTO THEFT,192350707,08/23/2019,782 CLEMONT DR NE,601,Virginia Highland,F,33.783,-84.36188,
AUTO THEFT,192352414,08/23/2019,MCAFEE ST NW / MILLS ST NW,504,Downtown,M,33.76489,-84.39447,
AGG ASSAULT,192350532,08/23/2019,572 CASANOVA ST SE,305,Chosewood Park,Y,33.71641,-84.36915,
ROBBERY-PEDESTRIAN,192351388,08/23/2019,1880 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70307,-84.40772,
ROBBERY-COMMERCIAL,192351341,08/23/2019,3 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.75459,-84.41766,
BURGLARY-RESIDENCE,192351339,08/23/2019,888 ROCK ST NW,102,Vine City,L,33.76213,-84.41667,
BURGLARY-RESIDENCE,192351359,08/23/2019,1201 WESTVIEW DR SW,104,Ashview Heights,T,33.74749,-84.42692,
BURGLARY-RESIDENCE,192352300,08/23/2019,2657 OLDKNOW DR NW,112,Collier Heights,I,33.77203,-84.47451,
AGG ASSAULT,192350096,08/23/2019,901 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73814,-84.41729,
AGG ASSAULT,192350936,08/23/2019,1123 LAWTON PL SW,402,West End,T,33.73693,-84.42462,
BURGLARY-NONRES,192350587,08/23/2019,259 RICHARDSON ST SW,303,Mechanicsville,V,33.74116,-84.39741,
BURGLARY-NONRES,192351337,08/23/2019,2674 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70209,-84.47568,
BURGLARY-NONRES,192340455,08/22/2019,1459 BLUEFIELD DR SW,403,Oakland City,S,33.72534,-84.43557,
BURGLARY-RESIDENCE,192341192,08/22/2019,642 ALBERT ST NW,112,Collier Heights,I,33.77258,-84.47506,
BURGLARY-NONRES,192341677,08/22/2019,691 14TH ST NW,501,Home Park,E,33.78603,-84.40967,
AGG ASSAULT,192340338,08/22/2019,575 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77313,-84.36818,
AGG ASSAULT,192342298,08/22/2019,500 NORTHSIDE CIR NW,207,Loring Heights,E,33.79724,-84.40668,
AGG ASSAULT,192342388,08/22/2019,2479 ABNER TER NW,110,Carver Hills,G,33.80063,-84.46635,
BURGLARY-RESIDENCE,192340443,08/22/2019,40 BOOKER ST NW,105,Washington Park,K,33.75588,-84.4206,
BURGLARY-RESIDENCE,192340912,08/22/2019,2181 MACK DR NW,110,Almond Park,G,33.79088,-84.45894,
BURGLARY-RESIDENCE,192341010,08/22/2019,600 CHURCH ST NW,109,Center Hill,J,33.77146,-84.46709,
BURGLARY-RESIDENCE,192342010,08/22/2019,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
BURGLARY-RESIDENCE,192342025,08/22/2019,2658 OLDKNOW DR NW,112,Collier Heights,I,33.77155,-84.47435,
ROBBERY-PEDESTRIAN,192340360,08/22/2019,57 FORSYTH ST NW @HEALEY BUILDING,508,Downtown,M,33.75611,-84.38984,
AGG ASSAULT,192341210,08/22/2019,226 PEACHTREE ST SW @PUBLIC SAFETY HQ,512,Downtown,M,33.74816,-84.39459,
AGG ASSAULT,192342048,08/22/2019,449 CHARTER OAK DR SW,407,Wisteria Gardens,H,33.75851,-84.51141,
AGG ASSAULT,192340076,08/22/2019,3160 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68593,-84.49685,
AGG ASSAULT,192342584,08/22/2019,3000 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68077,-84.4937,
AGG ASSAULT,192342648,08/22/2019,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82266,-84.3643,
AGG ASSAULT,192342668,08/22/2019,1053 GARIBALDI ST SW,302,Pittsburgh,V,33.72608,-84.39946,
AUTO THEFT,192340654,08/22/2019,2285 METROPOLITAN PKWY SW,309,Perkerson,X,33.69231,-84.40826,
AUTO THEFT,192340864,08/22/2019,690 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.7085,-84.36154,
AUTO THEFT,192341401,08/22/2019,215 NORTH AVE NE @SAVANNAH MIDTOWN,603,Old Fourth Ward,M,33.7706,-84.38034,
LARCENY-NON VEHICLE,192340024,08/22/2019,472 COURTLAND ST NE,509,Downtown,M,33.76763,-84.38419,
LARCENY-NON VEHICLE,192340150,08/22/2019,507 JOSEPH E LOWERY BLVD NW,506,English Avenue,L,33.76858,-84.4171,
LARCENY-NON VEHICLE,192340339,08/22/2019,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-NON VEHICLE,192340466,08/22/2019,124 BROAD ST SW / MITCHELL ST SW,512,Downtown,M,33.75109,-84.39372,
LARCENY-NON VEHICLE,192341376,08/22/2019,202 ANDERSON AVE NW,108,Dixie Hills,J,33.76025,-84.45071,
LARCENY-NON VEHICLE,192342237,08/22/2019,1348 SYLVAN RD,301,Capitol View,X,33.71845,-84.41796,
LARCENY-FROM VEHICLE,192340422,08/22/2019,779 MAGNOLIA WAY NW,102,Vine City,L,33.75822,-84.41371,
LARCENY-FROM VEHICLE,192340946,08/22/2019,600 GARSON DR NE,211,Lindbergh/Morosgo,B,33.81861,-84.37021,
LARCENY-FROM VEHICLE,192341704,08/22/2019,2642 METROPOLITAN PKWY SW,309,Perkerson,X,33.6824,-84.40766,
LARCENY-NON VEHICLE,192340671,08/22/2019,390 17TH ST NW,501,Atlantic Station,E,33.7903,-84.39976,
LARCENY-NON VEHICLE,192342086,08/22/2019,111 WHITAKER CIR NW,105,West Lake,J,33.75893,-84.4451,
LARCENY-FROM VEHICLE,192340096,08/22/2019,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-FROM VEHICLE,192340104,08/22/2019,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,192340448,08/22/2019,1391 COLLIER RD NW,204,Underwood Hills,D,33.80989,-84.43402,
LARCENY-FROM VEHICLE,192340453,08/22/2019,80 PIEDMONT AVE SE,510,Downtown,M,33.75231,-84.38434,
LARCENY-FROM VEHICLE,192340651,08/22/2019,370 NORTHSIDE DR NW,506,English Avenue,L,33.76507,-84.4042,
LARCENY-FROM VEHICLE,192340687,08/22/2019,240 N HIGHLAND AVE NE @BELTLINE BUSINESS,602,Inman Park,N,33.76191,-84.36039,
LARCENY-FROM VEHICLE,192341409,08/22/2019,1154 JAMES JACKSON PKWY NW @A D WILLIAMS PARK,113,Brookview Heights,G,33.7876,-84.47783,
LARCENY-FROM VEHICLE,192341542,08/22/2019,1976 GOTHAM WAY NE,212,Piedmont Heights,F,33.80853,-84.3702,
LARCENY-FROM VEHICLE,192341661,08/22/2019,2250 MARIETTA BLVD NW,103,Bolton,D,33.81717,-84.44766,
LARCENY-FROM VEHICLE,192341844,08/22/2019,626 DEKALB AVE SE,604,Old Fourth Ward,M,33.75283,-84.36687,
LARCENY-FROM VEHICLE,192342090,08/22/2019,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079,
LARCENY-FROM VEHICLE,192342214,08/22/2019,1409 N HIGHLAND AVE NE,613,Morningside/Lenox Park,F,33.79267,-84.35195,
LARCENY-FROM VEHICLE,192342294,08/22/2019,600 PEACHTREE BATTLE AVE NW,205,Woodfield,C,33.82308,-84.40912,
LARCENY-FROM VEHICLE,192342444,08/22/2019,23 LARKIN PL SW,507,Castleberry Hill,M,33.74728,-84.40426,
LARCENY-FROM VEHICLE,192342498,08/22/2019,1920 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80733,-84.41284,
LARCENY-FROM VEHICLE,192342646,08/22/2019,540 17TH ST NW,207,Loring Heights,E,33.79147,-84.40695,
LARCENY-FROM VEHICLE,192342665,08/22/2019,1006 N HIGHLAND AVE NE,601,Virginia Highland,F,33.78201,-84.35455,
LARCENY-FROM VEHICLE,192342699,08/22/2019,684 JOHN WESLEY DOBBS AVE NE @BELTLINE BUSINESS,604,Old Fourth Ward,M,33.7598,-84.36443,
LARCENY-FROM VEHICLE,192342741,08/22/2019,794 JUNIPER ST NE,505,Midtown,E,33.77615,-84.38262,
LARCENY-NON VEHICLE,192340285,08/22/2019,902 DONALD LEE HOLLOWELL PKWY NW,506,English Avenue,L,33.7728,-84.41689,
LARCENY-NON VEHICLE,192340292,08/22/2019,634 WHITEHALL ST SW,303,Adair Park,V,33.74179,-84.40844,
LARCENY-NON VEHICLE,192340317,08/22/2019,1892 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80673,-84.41316,
LARCENY-NON VEHICLE,192340980,08/22/2019,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996,
LARCENY-NON VEHICLE,192341317,08/22/2019,905 MEMORIAL DR SE,606,Reynoldstown,N,33.74579,-84.35728,
LARCENY-NON VEHICLE,192341612,08/22/2019,867 PEACHTREE ST NE,505,Midtown,E,33.77829,-84.38421,
LARCENY-NON VEHICLE,192341875,08/22/2019,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,192342328,08/22/2019,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,192330858,08/21/2019,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,192331067,08/21/2019,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,192331174,08/21/2019,1294 DONNELLY AVE SW,402,West End,T,33.73453,-84.43003,
LARCENY-NON VEHICLE,192331301,08/21/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,192331532,08/21/2019,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996,
LARCENY-NON VEHICLE,192331624,08/21/2019,2237 SW CASCADE RD SW,406,Cascade Avenue/Road,S,33.72282,-84.46129,
LARCENY-NON VEHICLE,192332247,08/21/2019,3509 MARTIN L KING JR DR NW,111,Adamsville,H,33.7581,-84.50258,
LARCENY-NON VEHICLE,192332295,08/21/2019,438 MORELAND AVE NE,602,Inman Park,N,33.76634,-84.34916,
LARCENY-NON VEHICLE,192330897,08/21/2019,659 PEACHTREE ST NE @GEORGIAN TERRACE,505,Midtown,E,33.77258,-84.38449,
LARCENY-NON VEHICLE,192331056,08/21/2019,450 CAPITOL AVE SE,304,Summerhill,V,33.74206,-84.38768,
LARCENY-NON VEHICLE,192331431,08/21/2019,54 PEACHTREE PARK DR NE,207,,E,33.81296,-84.39083,
LARCENY-FROM VEHICLE,192330061,08/21/2019,342 W PEACHTREE ST NW,508,Downtown,M,33.76406,-84.38763,
LARCENY-FROM VEHICLE,192331857,08/21/2019,747 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76675,-84.36262,
LARCENY-NON VEHICLE,192331563,08/21/2019,711 COSMOPOLITAN DR NE,211,Lindbergh/Morosgo,B,33.82153,-84.36267,
LARCENY-NON VEHICLE,192332352,08/21/2019,3005 PEACHTREE RD NE,206,Garden Hills,B,33.83665,-84.38149,
LARCENY-FROM VEHICLE,192330133,08/21/2019,469 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74123,-84.34671,
LARCENY-FROM VEHICLE,192330328,08/21/2019,2 PONCE DE LEON AVE NE,505,Midtown,E,33.77238,-84.38698,
LARCENY-FROM VEHICLE,192330469,08/21/2019,21 14TH ST NE,503,Midtown,E,33.7863,-84.38715,
LARCENY-FROM VEHICLE,192330538,08/21/2019,161 PEACHTREE CENTER AVE NE,510,Downtown,M,33.75889,-84.38596,
LARCENY-FROM VEHICLE,192330544,08/21/2019,2900 PEACHTREE RD NW,206,Peachtree Heights West,B,33.83399,-84.3841,
LARCENY-FROM VEHICLE,192330572,08/21/2019,62 BELMONTE CIR SW,403,Cascade Avenue/Road,S,33.72593,-84.44475,
LARCENY-FROM VEHICLE,192330633,08/21/2019,2284 PEACHTREE RD NW,205,,C,33.81664,-84.39011,
LARCENY-FROM VEHICLE,192330975,08/21/2019,408 HILL ST SE,605,Grant Park,W,33.74322,-84.37925,
LARCENY-FROM VEHICLE,192332002,08/21/2019,752 COOPER ST SW,303,Mechanicsville,V,33.73437,-84.39693,
LARCENY-FROM VEHICLE,192332270,08/21/2019,3535 PEACHTREE RD NE @PUBLIX - PEACHTREE,210,Lenox,B,33.85182,-84.3595,
LARCENY-FROM VEHICLE,192332362,08/21/2019,924 GARRETT ST SE,606,Ormewood Park,W,33.74074,-84.35787,
LARCENY-FROM VEHICLE,192332430,08/21/2019,235 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76032,-84.38615,
LARCENY-FROM VEHICLE,192332602,08/21/2019,1130 PEACHTREE ST NE,503,Midtown,E,33.78526,-84.3831,
