UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,190151721,01/15/2019,3890 REDWINE RD SW,414,Princeton Lakes,P,33.6612,-84.51246,
LARCENY-FROM VEHICLE,190152305,01/15/2019,800 PEACHTREE ST NE,505,Midtown,E,33.77655,-84.38478,
LARCENY-FROM VEHICLE,190152390,01/15/2019,3652 ROSWELL RD NW @LANDMARK DINER,202,Tuxedo Park,A,33.85409,-84.38301,
LARCENY-FROM VEHICLE,190152404,01/15/2019,976 BRADY AVE NW,501,Home Park,E,33.78127,-84.41331,
LARCENY-FROM VEHICLE,190152483,01/15/2019,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
LARCENY-FROM VEHICLE,190150779,01/15/2019,1470 BOLTON RD NW,114,Atlanta Industrial Park,G,33.79583,-84.49216,
LARCENY-FROM VEHICLE,190150842,01/15/2019,183 MOUNT ZION RD SW,311,Glenrose Heights,Z,33.67299,-84.39626,
LARCENY-NON VEHICLE,190151401,01/15/2019,848 SPRING ST NW,505,Midtown,E,33.77771,-84.38947,
LARCENY-NON VEHICLE,190150757,01/15/2019,519 MEMORIAL DR SE,605,Grant Park,W,33.74615,-84.37083,
LARCENY-NON VEHICLE,190152366,01/15/2019,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
LARCENY-NON VEHICLE,190150179,01/15/2019,2320 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81816,-84.35211,
LARCENY-NON VEHICLE,190150879,01/15/2019,1317 AVON AVE SW,403,Oakland City,S,33.72258,-84.43106,
LARCENY-NON VEHICLE,190151057,01/15/2019,275 EAST LAKE BLVD SE,611,The Villages at East Lake,O,33.74533,-84.31429,
LARCENY-NON VEHICLE,190151248,01/15/2019,914 COLLIER RD NW @JADE EAST APARTMENT,205,Wildwood (NPU-C),C,33.80964,-84.41788,
AUTO THEFT,190150204,01/15/2019,400 W PEACHTREE ST NW,504,Downtown,M,33.76614,-84.3876,
AUTO THEFT,190151127,01/15/2019,3983 ESTER DR SW,407,Wilson Mill Meadows,H,33.75286,-84.51879,
AUTO THEFT,190151495,01/15/2019,I-285 NB EXPY NW / MARTIN L KING JR DR NW,406,,I,33.75352,-84.49536,
AUTO THEFT,190151770,01/15/2019,1394 PEACHTREE BATTLE AVE NW,201,Wesley Battle,C,33.82679,-84.43373,
AUTO THEFT,190151953,01/15/2019,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
AUTO THEFT,190152086,01/15/2019,490 WHITEHALL ST SW,507,Castleberry Hill,M,33.74348,-84.40341,
AUTO THEFT,190152175,01/15/2019,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377,
AGG ASSAULT,190151325,01/15/2019,1371 KIMBERLY WAY DR ,412,,P,33.70827,-84.52117,
AGG ASSAULT,190150330,01/15/2019,2585 BEELER DR SW,309,Perkerson,X,33.6841,-84.4012,
BURGLARY-RESIDENCE,190150856,01/15/2019,1096 PEEPLES ST SW,402,Oakland City,S,33.72509,-84.4249,
BURGLARY-RESIDENCE,190151275,01/15/2019,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
BURGLARY-RESIDENCE,190152138,01/15/2019,592 WOODS DR NW,109,Center Hill,J,33.77115,-84.46847,
AGG ASSAULT,190150214,01/15/2019,497 BOULEVARD PL NE,603,Old Fourth Ward,M,33.76982,-84.37075,
AGG ASSAULT,190150150,01/15/2019,495 WHITEHALL ST SW,507,Castleberry Hill,M,33.74405,-84.40386,
AGG ASSAULT,190151422,01/15/2019,310 PETERS ST SW,507,Castleberry Hill,M,33.746,-84.40277,
BURGLARY-NONRES,190150339,01/15/2019,2175 PIEDMONT RD NE,211,Lindridge/Martin Manor,F,33.81716,-84.36632,
BURGLARY-NONRES,190151256,01/15/2019,1085 LINDBERGH DR NE,212,Lindridge/Martin Manor,F,33.81842,-84.35253,
BURGLARY-RESIDENCE,190150314,01/15/2019,3546 ROSWELL RD NW,206,South Tuxedo Park,B,33.852,-84.38318,
BURGLARY-RESIDENCE,190150346,01/15/2019,4188 ROSWELL RD NE,209,East Chastain Park,B,33.86898,-84.38181,
BURGLARY-RESIDENCE,190150411,01/15/2019,2688 OLDKNOW DR NW,112,Collier Heights,I,33.77156,-84.47568,
BURGLARY-RESIDENCE,190150792,01/15/2019,930 SPRING ST NW,503,Midtown,E,33.77989,-84.38898,
BURGLARY-NONRES,190150256,01/15/2019,674 MYRTLE ST NE,505,Midtown,E,33.77296,-84.38032,
BURGLARY-NONRES,190140852,01/14/2019,1220 MECASLIN ST NW,501,Home Park,E,33.78791,-84.39991,
BURGLARY-RESIDENCE,190141618,01/14/2019,1097 WESTVIEW DR SW,104,Ashview Heights,T,33.74714,-84.42341,
BURGLARY-NONRES,190140184,01/14/2019,1723 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70696,-84.38022,
AGG ASSAULT,190141894,01/14/2019,763 CASCADE AVE SW,404,Westview,T,33.73483,-84.4375,
AGG ASSAULT,190141948,01/14/2019,1449 ALLENE AVE SW,301,Capitol View,X,33.71528,-84.41314,
HOMICIDE,190140262,01/14/2019,576 NORTHSIDE DR,103,English Avenue,L,33.77085,-84.40554,
ROBBERY-PEDESTRIAN,190140807,01/14/2019,990 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70762,-84.35976,
ROBBERY-PEDESTRIAN,190141297,01/14/2019,972 ADA AVE NW ,109,Almond Park,G,33.78168,-84.46539,
ROBBERY-PEDESTRIAN,190141734,01/14/2019,2788 DEFOORS FERRY RD NW @DEFOORS FERRY MANOR,201,,C,33.82098,-84.44692,
ROBBERY-PEDESTRIAN,190141846,01/14/2019,102 OLLIE ST NW @WASHINGTON PARK,105,Washington Park,K,33.75735,-84.4214,
BURGLARY-RESIDENCE,190140462,01/14/2019,555 CHURCH ST NW,109,Center Hill,J,33.77112,-84.46676,
BURGLARY-RESIDENCE,190140904,01/14/2019,900 NEAL ST NW,103,English Avenue,L,33.76631,-84.41695,
BURGLARY-RESIDENCE,190141104,01/14/2019,930 SPRING ST NW,503,Midtown,E,33.7801,-84.38942,
BURGLARY-RESIDENCE,190141188,01/14/2019,549 MELLVIEW AVE SW,301,Capitol View Manor,X,33.71803,-84.40558,
BURGLARY-RESIDENCE,190141338,01/14/2019,832 HARWELL RD NW,112,Collier Heights,I,33.77812,-84.49523,
AGG ASSAULT,190140347,01/14/2019,196 PEACHTREE ST SW,512,Downtown,M,33.74916,-84.3943,
AGG ASSAULT,190141930,01/14/2019,1452 CONNALLY AVE SW,403,Oakland City,S,33.71551,-84.42931,
AUTO THEFT,190140200,01/14/2019,510 PIEDMONT AVE NE,509,Downtown,M,33.76835,-84.3821,
AUTO THEFT,190140211,01/14/2019,1617 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76366,-84.44074,
AUTO THEFT,190140246,01/14/2019,610 SPRING ST NW,509,Downtown,M,33.77101,-84.38895,
AUTO THEFT,190140266,01/14/2019,3164 CUSHMAN CIR SW,406,,I,33.74898,-84.49168,
AUTO THEFT,190140497,01/14/2019,1781 FLAGLER AVE NE,213,Piedmont Heights,F,33.80336,-84.37437,
AUTO THEFT,190140717,01/14/2019,1255 S RIVER INDUSTRIAL BLVD SE,313,South River Gardens,Z,33.68287,-84.35093,
AUTO THEFT,190140725,01/14/2019,364 ELMIRA PL NE,608,Candler Park,N,33.7639,-84.347,
AUTO THEFT,190140789,01/14/2019,31 PEYTON PL SW,405,Harland Terrace,I,33.75304,-84.4767,
AUTO THEFT,190140816,01/14/2019,3464 ROXBORO RD NE UNIT 1201,210,Buckhead Heights,B,33.84914,-84.35478,
AUTO THEFT,190140840,01/14/2019,2315 GLENWOOD AVE SE,611,East Lake,O,33.73984,-84.31149,
AUTO THEFT,190140884,01/14/2019,1155 FOUNTAIN DR SW,104,Just Us,T,33.75179,-84.42528,
AUTO THEFT,190141662,01/14/2019,732 MERCER ST SE,605,Grant Park,W,33.73582,-84.36337,
AUTO THEFT,190141676,01/14/2019,3769 CROSBY DR NW,114,Carroll Heights,H,33.77299,-84.51088,
AUTO THEFT,190141737,01/14/2019,2456 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75166,-84.46789,
AUTO THEFT,190141802,01/14/2019,74 NORTHSIDE DR SW,507,Castleberry Hill,M,33.75267,-84.40252,
AUTO THEFT,190141844,01/14/2019,1019 COLLIER RD NW,204,,C,33.81187,-84.42057,
AUTO THEFT,190141851,01/14/2019,2165 CHESHIRE BRIDGE RD NE,213,Lindridge/Martin Manor,F,33.81341,-84.35347,
AUTO THEFT,190142021,01/14/2019,448 BOULEVARD SE,605,Grant Park,W,33.74203,-84.36756,
AUTO THEFT,190141842,01/14/2019,505 FULTON ST SW,303,Mechanicsville,V,33.74108,-84.40427,
ROBBERY-COMMERCIAL,190142012,01/14/2019,1892 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80673,-84.41316,
ROBBERY-PEDESTRIAN,190140140,01/14/2019,275 PRYOR ST SW,512,Downtown,M,33.74747,-84.39415,
LARCENY-NON VEHICLE,190140398,01/14/2019,3478 LAKESIDE DR NE,210,Buckhead Heights,B,33.84868,-84.35714,
LARCENY-NON VEHICLE,190140493,01/14/2019,1121 PEACHTREE WALK NE,503,Midtown,E,33.78543,-84.38615,
LARCENY-NON VEHICLE,190140691,01/14/2019,21 VERNON RD NW,206,Peachtree Heights West,B,33.82938,-84.39048,
LARCENY-NON VEHICLE,190140739,01/14/2019,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,207,,E,33.81,-84.39583,
LARCENY-NON VEHICLE,190141281,01/14/2019,678 GILLETTE AVE SW,301,Adair Park,V,33.73263,-84.40996,
LARCENY-NON VEHICLE,190141339,01/14/2019,227 10TH ST NE,503,Midtown,E,33.78169,-84.37991,
LARCENY-NON VEHICLE,190141340,01/14/2019,148 WALNUT ST SW,101,Atlanta University Center,T,33.75052,-84.4063,
LARCENY-NON VEHICLE,190141574,01/14/2019,986 MAULDIN ST SE,606,Reynoldstown,N,33.74941,-84.35488,
ROBBERY-PEDESTRIAN,190141825,01/14/2019,65 DECATUR ST SE,511,Downtown,M,33.75312,-84.38783,
LARCENY-NON VEHICLE,190140723,01/14/2019,35 COLLIER RD NW,207,,E,33.80813,-84.39659,
LARCENY-NON VEHICLE,190141013,01/14/2019,2788 FORREST HILLS DR SW @DAYS INN SOUTH,311,Hammond Park,X,33.67892,-84.39898,
LARCENY-NON VEHICLE,190141950,01/14/2019,140 PINE ST NE,509,Downtown,M,33.76757,-84.3829,
LARCENY-NON VEHICLE,190141958,01/14/2019,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,190141959,01/14/2019,1650 SYLVAN RD SW,306,Sylvan Hills,X,33.70985,-84.41785,
LARCENY-FROM VEHICLE,190140864,01/14/2019,I-285 EB EXPY SE / JONESBORO RD SE,313,South River Gardens,Z,33.65199,-84.36701,
LARCENY-FROM VEHICLE,190140030,01/14/2019,56 E ANDREWS DR NW @ANDREWS SQUARE,206,South Tuxedo Park,B,33.84352,-84.38092,
LARCENY-FROM VEHICLE,190140033,01/14/2019,3639 PEACHTREE RD NE,210,Ridgedale Park,B,33.85393,-84.35766,
LARCENY-FROM VEHICLE,190140228,01/14/2019,1041 W PEACHTREE ST NE ,503,Midtown,E,33.78288,-84.38773,
LARCENY-FROM VEHICLE,190140304,01/14/2019,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
LARCENY-FROM VEHICLE,190140305,01/14/2019,3000 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68077,-84.4937,
LARCENY-FROM VEHICLE,190140372,01/14/2019,187 MOURY AVE SW,305,The Villages at Carver,Y,33.71449,-84.39138,
LARCENY-FROM VEHICLE,190140399,01/14/2019,276 OXFORD PL NE,608,Lake Claire,N,33.76174,-84.32297,
LARCENY-FROM VEHICLE,190140569,01/14/2019,2270 LARCHWOOD RD SW,405,Florida Heights,I,33.74745,-84.46137,
LARCENY-FROM VEHICLE,190140648,01/14/2019,1821 FLAGLER AVE NE,213,Piedmont Heights,F,33.80407,-84.37479,
LARCENY-FROM VEHICLE,190140690,01/14/2019,300 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74164,-84.31241,
LARCENY-FROM VEHICLE,190140792,01/14/2019,3332 PEACHTREE RD NE,208,North Buckhead,B,33.84692,-84.37018,
LARCENY-FROM VEHICLE,190140854,01/14/2019,2625 PIEDMONT ROAD NE,211,Lindbergh/Morosgo,B,33.82591,-84.36714,
LARCENY-FROM VEHICLE,190140955,01/14/2019,49 JESSE HILL JR DR SE,510,Downtown,M,33.75331,-84.38156,
LARCENY-FROM VEHICLE,190141063,01/14/2019,1011 HEATHERBROOKE LN,210,Pine Hills,B,33.82811,-84.35402,
LARCENY-FROM VEHICLE,190141208,01/14/2019,3639 PEACHTREE RD NE,210,Ridgedale Park,B,33.85373,-84.35777,
LARCENY-FROM VEHICLE,190141289,01/14/2019,4405 ROSWELL RD NE,209,North Buckhead,B,33.87489,-84.3807,
LARCENY-FROM VEHICLE,190141387,01/14/2019,1371 MARKET ST NW,501,Atlantic Station,E,33.7921,-84.39466,
LARCENY-FROM VEHICLE,190141391,01/14/2019,110 E ANDREWS DR NW @Multiple,206,South Tuxedo Park,B,33.84286,-84.38266,
LARCENY-FROM VEHICLE,190141443,01/14/2019,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
LARCENY-FROM VEHICLE,190141469,01/14/2019,2 COPENHILL AVE NE,602,Inman Park,N,33.76338,-84.35726,
LARCENY-FROM VEHICLE,190141546,01/14/2019,2561 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82561,-84.36464,
LARCENY-FROM VEHICLE,190141658,01/14/2019,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-FROM VEHICLE,190141706,01/14/2019,48 NORTHSIDE DR SW,507,Castleberry Hill,M,33.75327,-84.40271,
LARCENY-FROM VEHICLE,190141838,01/14/2019,497 ETHEL ST NW,501,Home Park,E,33.78467,-84.40346,
LARCENY-FROM VEHICLE,190141858,01/14/2019,1738 MACARTHUR BLVD NW,203,Bolton,D,33.81326,-84.4448,
LARCENY-FROM VEHICLE,190141869,01/14/2019,1019 COLLIER RD NW,204,,C,33.81187,-84.42057,
LARCENY-FROM VEHICLE,190141918,01/14/2019,1442 RICHLAND RD SW @OUTDOOR ACTIVITY CEN,402,Oakland City,S,33.73027,-84.43491,
LARCENY-FROM VEHICLE,190141993,01/14/2019,3199 PACES FERRY PL NW,206,South Tuxedo Park,B,33.84196,-84.38159,
LARCENY-FROM VEHICLE,190142015,01/14/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,190142016,01/14/2019,3653 ROSWELL RD NE,209,North Buckhead,B,33.85465,-84.38255,
LARCENY-NON VEHICLE,190141401,01/14/2019,3090 CAMPBELLTON RD SW,409,Southwest,R,33.69338,-84.48903,
LARCENY-NON VEHICLE,190140634,01/14/2019,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,190140845,01/14/2019,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,602,Poncey-Highland,N,33.7734,-84.35467,
LARCENY-NON VEHICLE,190140963,01/14/2019,375 18TH ST NW @TARGET ,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,190141351,01/14/2019,1225 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75605,-84.34813,
LARCENY-NON VEHICLE,190141353,01/14/2019,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190141551,01/14/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190141648,01/14/2019,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190141925,01/14/2019,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190130844,01/13/2019,12 BROAD ST,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,190130899,01/13/2019,2625 PIEDMONT RD,211,Lindbergh/Morosgo,B,33.82678,-84.36699,
LARCENY-NON VEHICLE,190131135,01/13/2019,2640 METROPOLITAN PKWY SW,309,Perkerson,X,33.68243,-84.40766,
LARCENY-FROM VEHICLE,190130474,01/13/2019,185 TED TURNER DR NW,508,Downtown,M,33.75936,-84.38913,
LARCENY-FROM VEHICLE,190130507,01/13/2019,345 ENOTA PL SW,404,Westview,T,33.74556,-84.43406,
LARCENY-FROM VEHICLE,190130574,01/13/2019,3312 PIEDMONT RD NE,208,Buckhead Forest,B,33.84519,-84.37227,
LARCENY-FROM VEHICLE,190130613,01/13/2019,570 SPRING ST NW,509,Downtown,M,33.76984,-84.38898,
LARCENY-FROM VEHICLE,190130648,01/13/2019,165 COURTLAND ST NE @SHERATON ATLANTA,510,Downtown,M,33.75892,-84.3841,
LARCENY-FROM VEHICLE,190130739,01/13/2019,1931 CHESHIRE BRIDGE RD NE,213,Morningside/Lenox Park,F,33.81025,-84.35928,
LARCENY-FROM VEHICLE,190131033,01/13/2019,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79293,-84.3975,
LARCENY-FROM VEHICLE,190131119,01/13/2019,1983 HOWELL MILL RD NW,205,Channing Valley,C,33.80884,-84.41276,
LARCENY-FROM VEHICLE,190131128,01/13/2019,310 CAMERON ST,606,Grant Park,W,33.74603,-84.36523,
LARCENY-FROM VEHICLE,190131231,01/13/2019,17 BAKER ST NW,508,Downtown,M,33.76235,-84.38819,
LARCENY-FROM VEHICLE,190131381,01/13/2019,3700 CAMPBELLTON RD SW,413,,P,33.69017,-84.50943,
LARCENY-FROM VEHICLE,190131494,01/13/2019,1040 Drewry St Ne,601,Virginia Highland,F,33.77811,-84.35275,
LARCENY-FROM VEHICLE,190131539,01/13/2019,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79293,-84.3975,
LARCENY-FROM VEHICLE,190131550,01/13/2019,1071 HOWELL MILL RD NW,501,Home Park,E,33.78381,-84.41176,
LARCENY-FROM VEHICLE,190131552,01/13/2019,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65684,-84.51316,
LARCENY-FROM VEHICLE,190131625,01/13/2019,1371 MARKET ST NW,501,Atlantic Station,E,33.7921,-84.3949,
LARCENY-FROM VEHICLE,190131639,01/13/2019,180 WALKER ST SW,507,Castleberry Hill,M,33.74964,-84.40132,
LARCENY-FROM VEHICLE,190131718,01/13/2019,736 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77386,-84.3631,
LARCENY-FROM VEHICLE,190140984,01/13/2019,626 DEKALB AVE SE,604,Old Fourth Ward,M,33.75283,-84.36687,
LARCENY-FROM VEHICLE,190130886,01/13/2019,1033 ADA AVE NW,109,Almond Park,G,33.78279,-84.46446,
LARCENY-FROM VEHICLE,190131009,01/13/2019,100 10TH ST NW,503,Midtown,E,33.78143,-84.39037,
LARCENY-FROM VEHICLE,190131072,01/13/2019,520 FULTON ST SW,303,Mechanicsville,V,33.74092,-84.40419,
LARCENY-FROM VEHICLE,190131334,01/13/2019,2074 SANDTOWN RD SW,409,Adams Park,R,33.72049,-84.4552,
LARCENY-NON VEHICLE,190130220,01/13/2019,910 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70845,-84.35939,
LARCENY-NON VEHICLE,190130741,01/13/2019,1540 MONROE DR NE,213,Morningside/Lenox Park,F,33.79669,-84.36878,
LARCENY-NON VEHICLE,190131137,01/13/2019,3390 STRATFORD RD NE,208,North Buckhead,B,33.849,-84.36673,
LARCENY-NON VEHICLE,190131214,01/13/2019,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149,
LARCENY-NON VEHICLE,190130775,01/13/2019,225 JAMES P BRAWLEY DR NW @KENNEDY PARK,102,Vine City,L,33.76219,-84.41193,
LARCENY-NON VEHICLE,190130926,01/13/2019,1441 CONNALLY AVE SW,403,Oakland City,S,33.71583,-84.4297,
LARCENY-NON VEHICLE,190131262,01/13/2019,2719 3RD AVE SW,311,Hammond Park,X,33.68073,-84.40275,
ROBBERY-PEDESTRIAN,190131515,01/13/2019,110 MARIETA ST,508,Downtown,M,33.75674,-84.39257,
AUTO THEFT,190130523,01/13/2019,1163 W PEACHTREE ST NE,503,Midtown,E,33.78636,-84.3877,
AUTO THEFT,190130121,01/13/2019,811 PEACHTREE ST NE,505,Midtown,E,33.77676,-84.38436,
AUTO THEFT,190130755,01/13/2019,3909 CAMPBELLTON RD SW,412,Kings Forest,P,33.6924,-84.51637,
AUTO THEFT,190130801,01/13/2019,326 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74165,-84.31219,
AUTO THEFT,190130810,01/13/2019,2110 PEACHTREE RD NW ,207,,C,33.81213,-84.39234,
AUTO THEFT,190131354,01/13/2019,77 PEACHTREE MEMORIAL DR NW,205,,C,33.81711,-84.39256,
AUTO THEFT,190131595,01/13/2019,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77094,-84.38178,
AUTO THEFT,190131669,01/13/2019,4418 ROSWELL RD NE,209,East Chastain Park,B,33.87522,-84.38082,
AGG ASSAULT,190130259,01/13/2019,1121 MECASLIN ST NW,501,Home Park,E,33.78532,-84.39972,
AGG ASSAULT,190130408,01/13/2019,2997 CAMPBELLTON RD SW,409,Southwest,R,33.69573,-84.48674,
AGG ASSAULT,190130697,01/13/2019,2844 RIVERCHESS COURT SW,414,Ben Hill,P,33.67603,-84.5209,
AGG ASSAULT,190131079,01/13/2019,200 EDGEWOOD AVE NE,510,Downtown,M,33.75451,-84.38094,
BURGLARY-RESIDENCE,190130871,01/13/2019,558 PLAINVILLE DR SW,407,Wildwood (NPU-H),H,33.74307,-84.51886,
BURGLARY-RESIDENCE,190130940,01/13/2019,1652 BREWER BLVD SW,306,Sylvan Hills,X,33.70934,-84.41718,
BURGLARY-RESIDENCE,190131036,01/13/2019,3410 ALEXANDER RD NE,209,North Buckhead,B,33.85387,-84.36702,
BURGLARY-RESIDENCE,190131347,01/13/2019,3410 ALEXANDER RD NE,209,North Buckhead,B,33.85387,-84.36702,
BURGLARY-RESIDENCE,190131600,01/13/2019,173 WOODWARD AVE SE,605,Capitol Gateway,V,33.74554,-84.38227,
BURGLARY-RESIDENCE,190131672,01/13/2019,1956 MARKONE ST NW,107,Grove Park,J,33.76972,-84.45095,
AGG ASSAULT,190130163,01/13/2019,2014 MOREHOUSE DR NW,108,Dixie Hills,J,33.76103,-84.45335,
AGG ASSAULT,190131650,01/13/2019,3042 MIDDLETON RD NW,111,,I,33.75292,-84.48929,
AGG ASSAULT,190131740,01/13/2019,1450 DONNELLY AVE SW,402,West End,T,33.73772,-84.43479,
BURGLARY-NONRES,190130356,01/13/2019,1695 PRYOR RD SW,307,Betmar LaVilla,Y,33.70925,-84.39367,
BURGLARY-RESIDENCE,190131599,01/13/2019,1694 JACKSON SQ NW,113,Lincoln Homes,G,33.79632,-84.47576,
BURGLARY-RESIDENCE,190130308,01/13/2019,1381 KIMBERLY WAY SW,412,Ashley Courts,P,33.71745,-84.52265,
BURGLARY-NONRES,190112352,01/12/2019,2890 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68117,-84.4937,
BURGLARY-NONRES,190121566,01/12/2019,675 METROPOLITAN PKWY SW,301,Adair Park,V,33.73657,-84.40824,
AGG ASSAULT,190121852,01/12/2019,170 BOULEVARD SE @FULTON COTTON MILL,606,Cabbagetown,N,33.7497,-84.36996,
ROBBERY-PEDESTRIAN,190112280,01/12/2019,880 HALL ST NW,109,Center Hill,J,33.77924,-84.46601,
ROBBERY-PEDESTRIAN,190120508,01/12/2019,164 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.75722,-84.38194,
ROBBERY-PEDESTRIAN,190121880,01/12/2019,2 HILLIARD ST NE,604,Sweet Auburn,M,33.75454,-84.37671,
HOMICIDE,190121389,01/12/2019,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
ROBBERY-COMMERCIAL,190121703,01/12/2019,2310 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75166,-84.4661,
BURGLARY-RESIDENCE,190121555,01/12/2019,1519 ATHENS AVE SW,301,Capitol View,X,33.7132,-84.40904,
AGG ASSAULT,190120714,01/12/2019,1083 WESTVIEW DR SW,104,Ashview Heights,T,33.74717,-84.42223,
AUTO THEFT,190120070,01/12/2019,781 LIBERTY COMMONS DR NW,102,Vine City,L,33.75606,-84.41478,
AUTO THEFT,190120071,01/12/2019,I-285 EB EXPY SE / JONESBORO RD SE,313,South River Gardens,Z,33.65199,-84.36701,
AUTO THEFT,190120201,01/12/2019,486 PONCE DE LEON AVE NE,506,Midtown,E,33.77366,-84.37125,
AUTO THEFT,190120541,01/12/2019,875 W PEACHTREE ST NE,505,Midtown,E,33.77812,-84.38718,
AUTO THEFT,190120607,01/12/2019,275 MEMORIAL DR SE,605,Grant Park,W,33.74676,-84.37856,
AUTO THEFT,190120675,01/12/2019,501 10TH ST NE,502,Midtown,E,33.78174,-84.36869,
AUTO THEFT,190120721,01/12/2019,898 OAK ST SW,401,West End,T,33.74057,-84.41738,
AUTO THEFT,190120811,01/12/2019,2220 JONESBORO RD SE,308,Norwood Manor,Z,33.69393,-84.36732,
AUTO THEFT,190122003,01/12/2019,652 W PEACHTREE ST NW,505,Midtown,E,33.77384,-84.38733,
LARCENY-NON VEHICLE,190120704,01/12/2019,2786 OLD HAPEVILLE RD SW,312,Glenrose Heights,Z,33.67904,-84.39327,
LARCENY-NON VEHICLE,190120911,01/12/2019,542 RANKIN ST NE,603,Old Fourth Ward,M,33.76736,-84.36962,
LARCENY-NON VEHICLE,190121655,01/12/2019,229 PEACHTREE CENTER AVE NE,509,Downtown,M,33.75987,-84.38616,
LARCENY-NON VEHICLE,190121711,01/12/2019,3030 HEADLAND DR SW,411,Greenbriar,R,33.68947,-84.48798,
ROBBERY-PEDESTRIAN,190120616,01/12/2019,479 JOSEPH E BOONE BLVD NW ,102,English Avenue,L,33.76343,-84.40294,
LARCENY-NON VEHICLE,190111974,01/12/2019,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82386,-84.36348,
LARCENY-NON VEHICLE,190120823,01/12/2019,1836 PIEDMONT AVE NE,213,Piedmont Heights,F,33.80586,-84.36726,
LARCENY-NON VEHICLE,190121344,01/12/2019,3353 PEACHTREE RD NE,208,Lenox,B,33.84774,-84.36713,
LARCENY-FROM VEHICLE,190120566,01/12/2019,2200 CAMP GROUND RD SW,412,Kings Forest,P,33.69405,-84.51311,
LARCENY-FROM VEHICLE,190121844,01/12/2019,2320 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.8182,-84.35184,
LARCENY-FROM VEHICLE,190112197,01/12/2019,3652 ROSWELL RD NW @LANDMARK DINER,202,Tuxedo Park,A,33.85404,-84.38277,
LARCENY-FROM VEHICLE,190121014,01/12/2019,2608 BOLTON RD,201,,C,33.82024,-84.44916,
LARCENY-FROM VEHICLE,190121115,01/12/2019,275 MEMORIAL DR SE,605,Grant Park,W,33.74676,-84.37856,
LARCENY-FROM VEHICLE,190121128,01/12/2019,100 LAKEWOOD WAY SW,307,Lakewood Heights,Y,33.69932,-84.39232,
