UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,191141738,04/24/2019,1144 WADE ST NE,606,Reynoldstown,N,33.75637,-84.35015,
LARCENY-NON VEHICLE,191140663,04/24/2019,3665 MARTIN L KING JR DR NW ,111,Adamsville,H,33.76248,-84.50791,
LARCENY-NON VEHICLE,191140697,04/24/2019,372 MORELAND AVE NE,602,Inman Park,N,33.76454,-84.34959,
LARCENY-NON VEHICLE,191140711,04/24/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191140884,04/24/2019,261 19TH ST NW,501,Atlantic Station,E,33.79371,-84.39677,
LARCENY-NON VEHICLE,191141742,04/24/2019,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,191141912,04/24/2019,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,191141269,04/24/2019,101 MARIETTA ST NW,508,Downtown,M,33.75666,-84.3922,
LARCENY-NON VEHICLE,191141394,04/24/2019,1318 PIEDMONT AVE,502,Ansley Park,E,33.79089,-84.37518,
LARCENY-NON VEHICLE,191141774,04/24/2019,1660 JONESBORO RD SE,307,Lakewood Heights,Y,33.70665,-84.37927,
LARCENY-NON VEHICLE,191141786,04/24/2019,1101 COLLIER RD NW,204,,C,33.81053,-84.42337,
LARCENY-NON VEHICLE,191141915,04/24/2019,941 JETT ST NW,106,Bankhead,K,33.76726,-84.41835,
LARCENY-NON VEHICLE,191140496,04/24/2019,377 CENTENNIAL OLYMPIC P DR NW,504,Downtown,M,33.76483,-84.39165,
LARCENY-NON VEHICLE,191140862,04/24/2019,3434 PEACHTREE RD NE @RITZ CARLTON HOTEL,208,North Buckhead,B,33.85037,-84.3634,
LARCENY-NON VEHICLE,191141658,04/24/2019,1600 PRYOR RD SW,305,The Villages at Carver,Y,33.71266,-84.39337,
LARCENY-NON VEHICLE,191141806,04/24/2019,3880 STONE RD SW,413,,P,33.68531,-84.51128,
LARCENY-NON VEHICLE,191141918,04/24/2019,400 MERRITTS AVE NE @CENTRAL PARK,603,Old Fourth Ward,M,33.76898,-84.37619,
AUTO THEFT,191141958,04/24/2019,4511 CAMPBELLTON RD SW,412,,P,33.69625,-84.53567,
AUTO THEFT,191141987,04/24/2019,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328,
AUTO THEFT,191140611,04/24/2019,955 JUNIPER ST NE,503,Midtown,E,33.78063,-84.38207,
AUTO THEFT,191140746,04/24/2019,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
AUTO THEFT,191141173,04/24/2019,2011 PRYOR RD,307,Lakewood Heights,Y,33.6993,-84.39925,
AUTO THEFT,191141582,04/24/2019,1980 DELOWE DR SW,410,Campbellton Road,R,33.70106,-84.45698,
ROBBERY-COMMERCIAL,191140855,04/24/2019,3330 PIEDMONT RD NE ,208,Buckhead Forest,B,33.84564,-84.37462,
ROBBERY-PEDESTRIAN,191140254,04/24/2019,1026 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77456,-84.35375,
ROBBERY-PEDESTRIAN,191140616,04/24/2019,345 TARRAGON WAY SW,407,Wilson Mill Meadows,H,33.75324,-84.5164,
AGG ASSAULT,191140156,04/24/2019,786 PEGG RD SW,309,Perkerson,X,33.68905,-84.41469,
AGG ASSAULT,191141730,04/24/2019,2940 3RD AVE SW,311,Hammond Park,X,33.67559,-84.40682,
AGG ASSAULT,191142120,04/24/2019,230 JOHN WESLEY DOBBS AVE NE ,510,Downtown,M,33.75756,-84.37981,
AGG ASSAULT,191140295,04/24/2019,176 TROY ST,105,Hunter Hills,K,33.76038,-84.42505,
AGG ASSAULT,191140357,04/24/2019,1324 EASON ST NW,105,Hunter Hills,K,33.75812,-84.43075,
AGG ASSAULT,191140894,04/24/2019,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849,
BURGLARY-RESIDENCE,191140593,04/24/2019,2035 BEECHER RD SW,406,Westwood Terrace,I,33.73404,-84.45483,
BURGLARY-RESIDENCE,191140722,04/24/2019,1289 HILL ST SE,305,Chosewood Park,Y,33.71946,-84.37885,
BURGLARY-NONRES,191141001,04/24/2019,2115 MONROE DR NE,212,Piedmont Heights,F,33.81007,-84.3713,
BURGLARY-RESIDENCE,191140782,04/24/2019,2129 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75074,-84.45848,
BURGLARY-RESIDENCE,191141459,04/24/2019,220 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74161,-84.31309,
BURGLARY-NONRES,191130230,04/23/2019,180 WALKER ST SW,507,Castleberry Hill,M,33.74964,-84.40132,
BURGLARY-RESIDENCE,191131035,04/23/2019,1 BISCAYNE DR NW,205,,C,33.81496,-84.39218,
BURGLARY-RESIDENCE,191131008,04/23/2019,122 THAYER AVE SE,305,South Atlanta,Y,33.7159,-84.38423,
BURGLARY-RESIDENCE,191131802,04/23/2019,1670 MALDO DR NW,113,Lincoln Homes,G,33.80133,-84.48141,
AGG ASSAULT,191130170,04/23/2019,3820 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65538,-84.51195,
AGG ASSAULT,191130214,04/23/2019,698 PRYOR ST SW,303,Mechanicsville,V,33.73591,-84.3945,
ROBBERY-PEDESTRIAN,191131493,04/23/2019,713 W PEACHTREE ST NE ,509,Midtown,E,33.77411,-84.38722,
ROBBERY-PEDESTRIAN,191131699,04/23/2019,2453 CORONET WAY NW,201,,C,33.82117,-84.44793,
HOMICIDE,191131197,04/23/2019,930 SELLS AVE SW,104,Harris Chiles,T,33.74532,-84.41841,
AUTO THEFT,191130046,04/23/2019,1049 JUNIPER ST NE,503,Midtown,E,33.78328,-84.38196,
AUTO THEFT,191130052,04/23/2019,933 HOPE DR SW,306,Sylvan Hills,X,33.70703,-84.41888,
AUTO THEFT,191130058,04/23/2019,464 WINDSOR ST SW,303,Mechanicsville,V,33.74215,-84.3981,
AUTO THEFT,191130191,04/23/2019,3419 NORTHSIDE PKWY NW,202,West Paces Ferry/Northside,A,33.84748,-84.42883,
AUTO THEFT,191130192,04/23/2019,996 GREENWOOD AVE NE,601,Virginia Highland,F,33.7769,-84.35472,
AUTO THEFT,191130242,04/23/2019,204 MOURY AVE SW,305,The Villages at Carver,Y,33.71564,-84.39256,
AUTO THEFT,191130507,04/23/2019,311 SCOTT ST SW,406,,I,33.74956,-84.49595,
AUTO THEFT,191130696,04/23/2019,52 HAMMOCK PL SE,304,Summerhill,V,33.74149,-84.38591,
AUTO THEFT,191130775,04/23/2019,1391 COLLIER RD NW,204,Underwood Hills,D,33.81164,-84.43547,
AUTO THEFT,191130777,04/23/2019,2148 HILLS AVE NW,204,Underwood Hills,D,33.81403,-84.43102,
AUTO THEFT,191131207,04/23/2019,2223 LENOX RD NE,613,Lindridge/Martin Manor,F,33.8157,-84.35169,
AUTO THEFT,191131424,04/23/2019,2868 BAKER RIDGE DR NW,112,Collier Heights,I,33.76682,-84.48134,
AUTO THEFT,191130059,04/23/2019,501 FAIRBURN RD SW ,407,Fairburn Mays,H,33.74022,-84.51032,
AUTO THEFT,191131132,04/23/2019,600 MORROW LN SW,407,Mays,H,33.74221,-84.50277,
LARCENY-NON VEHICLE,191130419,04/23/2019,1375 NORTHSIDE DR NW @SKYLINE MOTEL,207,Loring Heights,E,33.79209,-84.40677,
LARCENY-NON VEHICLE,191130814,04/23/2019,275 BUCKHEAD AVE NE,206,Buckhead Village,B,33.83794,-84.37841,
LARCENY-NON VEHICLE,191131469,04/23/2019,835 LEE ANDREWS AVE SE,308,Norwood Manor,Z,33.69766,-84.36223,
LARCENY-NON VEHICLE,191131548,04/23/2019,3010 LANDRUM DR SW,409,Southwest,R,33.70563,-84.48648,
ROBBERY-PEDESTRIAN,191130274,04/23/2019,165 IVAN ALLEN JR BLVD NW @ATLANTA UNION MISSIO,504,Downtown,M,33.76502,-84.39258,
LARCENY-NON VEHICLE,191130080,04/23/2019,3670 CAMP CREEK PKWY,414,Princeton Lakes,P,33.65488,-84.51022,
LARCENY-NON VEHICLE,191130564,04/23/2019,240 PONCE DE LEON AVE NE,505,Midtown,E,33.77297,-84.37935,
LARCENY-NON VEHICLE,191130734,04/23/2019,32 PEACHTREE ST NW @WILLIAM OLIVER BUIL,508,Downtown,M,33.75478,-84.38959,
LARCENY-FROM VEHICLE,191130445,04/23/2019,2124 JAMES JACKSON PKWY NW,103,Whittier Mill Village,D,33.81397,-84.47772,
LARCENY-FROM VEHICLE,191130840,04/23/2019,659 PEACHTREE ST NE @GEORGIAN TERRACE,505,Midtown,E,33.77258,-84.38449,
LARCENY-FROM VEHICLE,191131890,04/23/2019,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
LARCENY-NON VEHICLE,191132529,04/23/2019,2261 CASCADE RD SW,406,Cascade Avenue/Road,S,33.72274,-84.46264,
LARCENY-NON VEHICLE,191131867,04/23/2019,1938 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70131,-84.40797,
LARCENY-NON VEHICLE,191131893,04/23/2019,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,191130160,04/23/2019,970 SPRING ST NW,503,Midtown,E,33.78123,-84.38946,
LARCENY-NON VEHICLE,191131080,04/23/2019,2973 HEADLAND DR SW,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-NON VEHICLE,191131099,04/23/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191131151,04/23/2019,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,191131298,04/23/2019,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,191131306,04/23/2019,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,191131341,04/23/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191131376,04/23/2019,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-FROM VEHICLE,191130062,04/23/2019,758 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36228,
LARCENY-FROM VEHICLE,191130119,04/23/2019,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80902,-84.41277,
LARCENY-FROM VEHICLE,191130221,04/23/2019,970 SPRING ST NW,503,Midtown,E,33.78123,-84.38946,
LARCENY-FROM VEHICLE,191130359,04/23/2019,1245 S PONCE DE LEON AVE NE,608,Druid Hills,N,33.77338,-84.34698,
LARCENY-FROM VEHICLE,191130523,04/23/2019,2171 PEACHTREE RD NE,207,,E,33.81347,-84.39228,
LARCENY-FROM VEHICLE,191130597,04/23/2019,59 HAMMOCK PL SE,304,Summerhill,V,33.74116,-84.38575,
LARCENY-FROM VEHICLE,191130688,04/23/2019,259 RICHARDSON ST SW,303,Mechanicsville,V,33.74083,-84.39654,
LARCENY-FROM VEHICLE,191130921,04/23/2019,411 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77237,-84.3738,
LARCENY-FROM VEHICLE,191131273,04/23/2019,3180 PEACHTREE RD NE,208,Buckhead Forest,B,33.84183,-84.3759,
LARCENY-FROM VEHICLE,191131553,04/23/2019,1990 FAIRBURN RD SW,412,Mt. Gilead Woods,P,33.7005,-84.5064,
LARCENY-FROM VEHICLE,191131656,04/23/2019,776 VIRGINIA CIR NE,601,Virginia Highland,F,33.781,-84.36199,
LARCENY-FROM VEHICLE,191132075,04/23/2019,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328,
LARCENY-FROM VEHICLE,191132231,04/23/2019,105 HUNNICUTT ST NW,504,Downtown,M,33.76671,-84.39138,
LARCENY-FROM VEHICLE,191132253,04/23/2019,77 W PACES FERRY RD NW,206,South Tuxedo Park,B,33.84064,-84.38193,
LARCENY-FROM VEHICLE,191132340,04/23/2019,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
LARCENY-FROM VEHICLE,191132366,04/23/2019,3500 PEACHTREE RD NE ,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-FROM VEHICLE,191132374,04/23/2019,349 DECATUR ST SE,604,Sweet Auburn,M,33.74988,-84.37788,
LARCENY-FROM VEHICLE,191132390,04/23/2019,1125 PEACHTREE ST NE,503,Midtown,E,33.78515,-84.38267,
LARCENY-FROM VEHICLE,191132417,04/23/2019,63 AUBURN AVE NE,510,Downtown,M,33.75549,-84.38577,
LARCENY-FROM VEHICLE,191132467,04/23/2019,240 10TH ST NE,502,Midtown,E,33.78187,-84.37957,
LARCENY-FROM VEHICLE,191111844,04/22/2019,516 LEE ST SW ,401,West End,T,33.74087,-84.41346,
LARCENY-FROM VEHICLE,191111867,04/22/2019,176 FAIRBURN RD,111,Adamsville,H,33.76057,-84.50534,
LARCENY-FROM VEHICLE,191120089,04/22/2019,1001 PIEDMONT AVE NE,503,Midtown,E,33.78178,-84.38047,
LARCENY-FROM VEHICLE,191120240,04/22/2019,949 IMAGE AVE NW,501,Home Park,E,33.78072,-84.40949,
LARCENY-FROM VEHICLE,191120343,04/22/2019,1426 CHATTAHOOCHEE AVE NW,103,Hills Park,D,33.80683,-84.43465,
LARCENY-FROM VEHICLE,191120380,04/22/2019,3419 NORTHSIDE PKWY NW,202,West Paces Ferry/Northside,A,33.84748,-84.42883,
LARCENY-FROM VEHICLE,191120401,04/22/2019,709 MAGNOLIA ST NW,102,Vine City,L,33.75821,-84.41081,
LARCENY-FROM VEHICLE,191120461,04/22/2019,1395 HOWELL MILL RD NW,207,Berkeley Park,D,33.79391,-84.41413,
LARCENY-FROM VEHICLE,191120606,04/22/2019,320 FAIRBURN RD SW @CENTRAL METHODIST,407,Fairburn Mays,H,33.74437,-84.50705,
LARCENY-FROM VEHICLE,191120845,04/22/2019,828 MCDONOUGH BLVD SE,607,Benteen Park,W,33.70926,-84.35977,
LARCENY-FROM VEHICLE,191120846,04/22/2019,979 ARDEN AVE SW,301,Capitol View,X,33.71723,-84.42024,
LARCENY-FROM VEHICLE,191120853,04/22/2019,784 SPRINGDALE RD NE,608,Druid Hills,N,33.77608,-84.34534,
LARCENY-FROM VEHICLE,191120939,04/22/2019,847 AMSTERDAM AVE NE,601,Virginia Highland,F,33.78738,-84.35943,
LARCENY-FROM VEHICLE,191121111,04/22/2019,637 ORME CIR NE,601,Virginia Highland,F,33.78712,-84.36724,
LARCENY-FROM VEHICLE,191121133,04/22/2019,777 CLEVELAND AVE SW,309,Perkerson,X,33.68171,-84.41482,
LARCENY-FROM VEHICLE,191121184,04/22/2019,170 NORTHSIDE DR SW,507,Castleberry Hill,M,33.7499,-84.40371,
LARCENY-FROM VEHICLE,191121196,04/22/2019,1735 DEFOOR PL NW,204,Underwood Hills,D,33.80224,-84.42161,
LARCENY-FROM VEHICLE,191121266,04/22/2019,1510 ELLSWORTH INDUSTRIAL BLVD NW,103,Blandtown,D,33.79713,-84.42713,
LARCENY-FROM VEHICLE,191121522,04/22/2019,740 MARIETTA ST NW,504,Marietta Street Artery,E,33.77236,-84.40256,
LARCENY-FROM VEHICLE,191121541,04/22/2019,127 ANDREW YOUNG INTERNA BLVD NW,508,Downtown,M,33.76028,-84.3915,
LARCENY-FROM VEHICLE,191121664,04/22/2019,1019 COLLIER RD NW,204,,C,33.81014,-84.42083,
LARCENY-FROM VEHICLE,191121809,04/22/2019,162 CLAY ST SE,610,Kirkwood,O,33.74879,-84.33023,
LARCENY-FROM VEHICLE,191121869,04/22/2019,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-FROM VEHICLE,191122005,04/22/2019,736 PONCE DE LEON PL NE,601,Virginia Highland,F,33.77477,-84.36379,
LARCENY-FROM VEHICLE,191122016,04/22/2019,1341 NORTHSIDE DR NW,207,Loring Heights,E,33.79169,-84.40743,
LARCENY-FROM VEHICLE,191122080,04/22/2019,2813 PEACHTREE RD NE @THE BRIAR  PATCH,206,Garden Hills,B,33.83198,-84.38483,
LARCENY-FROM VEHICLE,191122099,04/22/2019,280 ELIZABETH ST NE,602,Inman Park,N,33.76198,-84.35846,
LARCENY-FROM VEHICLE,191122182,04/22/2019,301 MEMORIAL DR SE,605,Grant Park,W,33.7465,-84.37767,
LARCENY-NON VEHICLE,191120887,04/22/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191120954,04/22/2019,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,191121607,04/22/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191121901,04/22/2019,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,191121924,04/22/2019,835 MLK JR DR NW,102,Vine City,L,33.75488,-84.41378,
LARCENY-NON VEHICLE,191120107,04/22/2019,1210 HARDEE ST NE,609,Edgewood,O,33.75554,-84.34735,
LARCENY-NON VEHICLE,191121056,04/22/2019,918 DONALD LEE HOLLOWELL PKWY NW,106,Bankhead,K,33.77267,-84.41777,
LARCENY-NON VEHICLE,191121170,04/22/2019,3414 PEACHTREE RD NE,208,North Buckhead,B,33.84926,-84.36389,
LARCENY-NON VEHICLE,191120710,04/22/2019,1015 DONALD LEE HOLLOWELL PKWY NW,106,Bankhead,K,33.77349,-84.42074,
LARCENY-NON VEHICLE,191121109,04/22/2019,80 JESSE HILL JR DR SE @GRADY MEMORIAL HOSP,510,Downtown,M,33.75168,-84.38198,
LARCENY-NON VEHICLE,191121531,04/22/2019,880 BRIARCLIFF TER NE,601,Virginia Highland,F,33.77848,-84.35047,
LARCENY-NON VEHICLE,191121687,04/22/2019,2841 GREENBRIAR PKWY SW @PLANET FITNESS,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-NON VEHICLE,191121731,04/22/2019,1220 MECASLIN ST NW,501,Home Park,E,33.78791,-84.39991,
LARCENY-NON VEHICLE,191121779,04/22/2019,1820 MARIETTA BLVD NW,103,Hills Park,D,33.80431,-84.43779,
LARCENY-NON VEHICLE,191121865,04/22/2019,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
AUTO THEFT,191120438,04/22/2019,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
AUTO THEFT,191120527,04/22/2019,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
AUTO THEFT,191120762,04/22/2019,450 PIEDMONT AVE NE,509,Downtown,M,33.76657,-84.38214,
AUTO THEFT,191121357,04/22/2019,3804 MARTIN L KING JR DR SW,114,Old Gordon,H,33.76797,-84.51322,
AUTO THEFT,191121417,04/22/2019,3460 CASCADE RD SW,406,,I,33.72263,-84.50155,
AUTO THEFT,191122064,04/22/2019,57 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.75316,-84.41783,
ROBBERY-RESIDENCE,191120891,04/22/2019,2700 PINE TREE RD NE,210,Pine Hills,B,33.82531,-84.35884,
ROBBERY-PEDESTRIAN,191122157,04/22/2019,507 JOSEPH E LOWERY BLVD SW,401,West End,T,33.74097,-84.41809,
ROBBERY-PEDESTRIAN,191121032,04/22/2019,3514 JONESBORO RD SE @SAM'S,313,South River Gardens,Z,33.65885,-84.37088,
ROBBERY-RESIDENCE,191120580,04/22/2019,318 ARD PL NW,111,Adamsville,H,33.76429,-84.50314,
AGG ASSAULT,191121011,04/22/2019,250 ARTHUR LANGFORD JR PL SW ,307,Joyland,Y,33.7141,-84.39666,
AGG ASSAULT,191122173,04/22/2019,1247 JOSEPH E BOONE BLVD NW,105,Bankhead,K,33.76427,-84.42867,
AGG ASSAULT,191121034,04/22/2019,423 BOULEVARD NE,603,Old Fourth Ward,M,33.76582,-84.37182,
BURGLARY-NONRES,191120361,04/22/2019,3089 CAMPBELLTON RD SW,409,Southwest,R,33.69355,-84.49011,
BURGLARY-NONRES,191120478,04/22/2019,1099 BOULEVARD SE,305,Chosewood Park,Y,33.7244,-84.36871,
BURGLARY-NONRES,191120483,04/22/2019,531 LUCKIE ST NW @APS CENTENNIAL ES,504,Downtown,M,33.7697,-84.39524,
BURGLARY-NONRES,191120594,04/22/2019,2964 PEACHTREE RD NW,206,Peachtree Heights West,B,33.8358,-84.38339,
BURGLARY-NONRES,191121794,04/22/2019,836 TIFT AVE SW,301,Adair Park,V,33.73218,-84.41025,
BURGLARY-RESIDENCE,191120823,04/22/2019,994 HANK AARON DR SE,304,Peoplestown,V,33.72739,-84.38767,
BURGLARY-RESIDENCE,191120868,04/22/2019,870 WESTMONT RD SW,402,Oakland City,S,33.73148,-84.43712,
BURGLARY-RESIDENCE,191120894,04/22/2019,1480 HARTFORD AVE SW,301,Capitol View,X,33.71448,-84.41688,
BURGLARY-RESIDENCE,191121094,04/22/2019,781 MAGNOLIA WAY NW,102,Vine City,L,33.75822,-84.41374,
BURGLARY-RESIDENCE,191121429,04/22/2019,1310 ROBERTS DR SE,305,Chosewood Park,Y,33.71912,-84.36943,
BURGLARY-RESIDENCE,191120828,04/22/2019,2909 CAMPBELLTON RD SW @CASCADE PINES APTS,409,Southwest,R,33.69872,-84.48418,
BURGLARY-RESIDENCE,191120901,04/22/2019,3390 GLENVIEW CIR SW,412,Heritage Valley,P,33.70349,-84.4995,
BURGLARY-RESIDENCE,191121148,04/22/2019,346 OAK DR SE,312,Glenrose Heights,Z,33.66825,-84.38214,
BURGLARY-RESIDENCE,191101311,04/21/2019,2002 PHILLIPS DR SE,308,Thomasville Heights,Z,33.69919,-84.35352,
BURGLARY-NONRES,191110484,04/21/2019,180 WALKER ST SW,507,Castleberry Hill,M,33.74964,-84.40132,
BURGLARY-RESIDENCE,191111108,04/21/2019,910 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70845,-84.35939,
BURGLARY-RESIDENCE,191111257,04/21/2019,192 CLAIRE DR SE,307,Lakewood Heights,Y,33.70529,-84.38189,
BURGLARY-RESIDENCE,191111583,04/21/2019,1474 ALLENE AVE SW,301,Capitol View,X,33.7146,-84.41264,
BURGLARY-RESIDENCE,191111632,04/21/2019,743 LIBERTY COMMONS DR NW,102,Vine City,L,33.75615,-84.41602,
BURGLARY-RESIDENCE,191111802,04/21/2019,220 26TH ST NW,207,Brookwood,E,33.80312,-84.4011,
AGG ASSAULT,191110890,04/21/2019,2468 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.776,-84.46587,
AGG ASSAULT,191111205,04/21/2019,1375 NORTHSIDE DR NW,207,Loring Heights,E,33.79215,-84.40774,
AGG ASSAULT,191111741,04/21/2019,421 BOULEVARD NE,603,Old Fourth Ward,M,33.76582,-84.37182,
AGG ASSAULT,191111801,04/21/2019,1105 NORTHSIDE DR NW,501,Home Park,E,33.78494,-84.40705,
AGG ASSAULT,191110638,04/21/2019,80 JESSE HILL JR DR SE @GRADY,510,Downtown,M,33.75168,-84.38198,
AGG ASSAULT,191110670,04/21/2019,29 STAFFORD ST NW,105,Hunter Hills,K,33.75571,-84.42575,
AGG ASSAULT,191111839,04/21/2019,2296 EWING ST SW,413,Fairburn,P,33.69162,-84.51949,
ROBBERY-PEDESTRIAN,191111524,04/21/2019,254 BELTLINE SW,402,West End,T,33.7333,-84.42527,
AUTO THEFT,191111478,04/21/2019,1642 LEONA ST NW,207,Berkeley Park,D,33.79982,-84.4099,
AUTO THEFT,191110141,04/21/2019,1176 HUFF RD,103,Blandtown,D,33.80058,-84.42561,
AUTO THEFT,191110611,04/21/2019,1251 FAIRVIEW RD NE,608,Druid Hills,N,33.772,-84.3464,
AUTO THEFT,191110623,04/21/2019,227 COURTLAND ST NE,509,Downtown,M,33.76067,-84.38354,
AUTO THEFT,191110659,04/21/2019,3312 PIEDMONT RD NE,208,Buckhead Forest,B,33.84477,-84.37258,
AUTO THEFT,191110874,04/21/2019,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.77795,-84.40849,
AUTO THEFT,191110975,04/21/2019,500 10TH ST NE @BELTLINE BUSINESS,502,,E,33.78223,-84.36922,
AUTO THEFT,191111052,04/21/2019,1108 EDGEFIELD DR SW,403,Oakland City,S,33.7248,-84.42947,
AUTO THEFT,191111555,04/21/2019,1040 HUFF RD NW,103,Blandtown,D,33.78949,-84.42125,
AUTO THEFT,191111578,04/21/2019,3721 CAMPBELLTON RD SW @BEN HILL PLAZA SC,412,Ben Hill Acres,P,33.69136,-84.51037,
AUTO THEFT,191111717,04/21/2019,2460 PEACHTREE RD NW,206,Peachtree Heights West,B,33.82183,-84.38793,
LARCENY-NON VEHICLE,191110878,04/21/2019,3227 ROSWELL RD,208,Buckhead Forest,B,33.84314,-84.37867,
LARCENY-NON VEHICLE,191111537,04/21/2019,3755 PEACHTREE RD NE,210,Ridgedale Park,B,33.85649,-84.34973,
LARCENY-NON VEHICLE,191110934,04/21/2019,450 CAPITOL AVE SE,304,Summerhill,V,33.74206,-84.38768,
LARCENY-NON VEHICLE,191111089,04/21/2019,2460 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75187,-84.46781,
LARCENY-NON VEHICLE,191111290,04/21/2019,185 MONTAG CIR NE,602,Inman Park,N,33.76013,-84.36218,
LARCENY-NON VEHICLE,191110699,04/21/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,191110064,04/21/2019,1402 N HIGHLAND AVE NE,613,Morningside/Lenox Park,F,33.79282,-84.35257,
LARCENY-FROM VEHICLE,191110225,04/21/2019,1250 PORTLAND AVE SE,612,East Atlanta,W,33.73914,-84.34663,
LARCENY-FROM VEHICLE,191110247,04/21/2019,34 HURT PLZ SE,510,Downtown,M,33.75402,-84.38755,
LARCENY-FROM VEHICLE,191110429,04/21/2019,905 MARTIN L KING JR DR NW,102,Vine City,L,33.7548,-84.41685,
LARCENY-FROM VEHICLE,191110501,04/21/2019,583 CULBERSON ST SW,401,West End,T,33.73924,-84.4225,
LARCENY-FROM VEHICLE,191110608,04/21/2019,812 PARSONS ST SW ,101,Atlanta University Center,T,33.75087,-84.41444,
LARCENY-FROM VEHICLE,191110668,04/21/2019,1760 MEMORIAL DR SE,610,Kirkwood,O,33.74752,-84.32999,
LARCENY-FROM VEHICLE,191110903,04/21/2019,794 JUNIPER ST NE,505,Midtown,E,33.7762,-84.38319,
LARCENY-FROM VEHICLE,191111059,04/21/2019,2001 BRIAR TRAIL CT SW,412,Briar Glen,P,33.69737,-84.50118,
LARCENY-FROM VEHICLE,191111183,04/21/2019,255 E PACES FERRY RD NE,206,Buckhead Village,B,33.83883,-84.37912,
LARCENY-FROM VEHICLE,191111237,04/21/2019,102 BROAD ST SW,512,Downtown,M,33.75178,-84.39318,
LARCENY-FROM VEHICLE,191111259,04/21/2019,434 CHAMBERLAIN ST SE,604,Sweet Auburn,M,33.75377,-84.37317,
LARCENY-FROM VEHICLE,191111386,04/21/2019,1985 HOWELL MILL RD NW,205,Channing Valley,C,33.80888,-84.41259,
LARCENY-FROM VEHICLE,191111397,04/21/2019,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.76208,-84.5076,
LARCENY-FROM VEHICLE,191111589,04/21/2019,1678 HOWELL MILL RD NW,204,Underwood Hills,D,33.79991,-84.41625,
