UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
AUTO THEFT,191740525,06/23/2019,507 JOSEPH E LOWERY BLVD NW,506,English Avenue,L,33.76858,-84.4171,
AUTO THEFT,191740555,06/23/2019,3223 W SHADOWLAWN AVE NE,208,Buckhead Forest,B,33.84387,-84.37517,
AUTO THEFT,191740805,06/23/2019,1028 JUNIPER ST NE,503,Midtown,E,33.78303,-84.38235,
AUTO THEFT,191741063,06/23/2019,80 HARDWICK ST SE,305,South Atlanta,Y,33.7096,-84.38475,
AUTO THEFT,191741234,06/23/2019,573 MAIN ST NE,211,Lindbergh/Morosgo,B,33.82226,-84.36831,
AUTO THEFT,191741428,06/23/2019,1176 CHATTAHOOCHEE AVE NW,103,Blandtown,D,33.80058,-84.42561,
AUTO THEFT,191741507,06/23/2019,2251 MARIETTA BLVD NW,201,,C,33.81831,-84.44881,
AUTO THEFT,191741800,06/23/2019,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
ROBBERY-PEDESTRIAN,191741509,06/23/2019,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-NON VEHICLE,191740042,06/23/2019,2977 DALE DR NE,211,Peachtree Park,B,33.83857,-84.36269,
LARCENY-NON VEHICLE,191740714,06/23/2019,255 COURTLAND ST,509,Downtown,M,33.76139,-84.38406,
LARCENY-NON VEHICLE,191740922,06/23/2019,279 HEMPHILL SCHOOL RD NW,111,Oakcliff,H,33.76299,-84.50039,
LARCENY-NON VEHICLE,191740961,06/23/2019,112 COURTLAND ST NE,510,Downtown,M,33.75756,-84.38434,
LARCENY-NON VEHICLE,191741058,06/23/2019,1217 EPWORTH ST SW,403,Venetian Hills,S,33.72184,-84.43102,
LARCENY-NON VEHICLE,191741072,06/23/2019,97 WARREN,610,Kirkwood,O,33.75507,-84.32539,
LARCENY-NON VEHICLE,191741670,06/23/2019,300 TED TURNER DR NW @DAYS INN HOTEL,508,Downtown,M,33.76263,-84.38962,
LARCENY-NON VEHICLE,191740744,06/23/2019,400 PHARR RD NE,206,Buckhead Village,B,33.8371,-84.3747,
LARCENY-NON VEHICLE,191741757,06/23/2019,1903 DREW DR NW,110,West Highlands,G,33.79335,-84.45089,
LARCENY-NON VEHICLE,191741422,06/23/2019,538 CEDAR AVE NW,109,Center Hill,J,33.77007,-84.46595,
LARCENY-NON VEHICLE,191740197,06/23/2019,180 PONCE DE LEON AVE NE,505,Midtown,E,33.77285,-84.38149,
LARCENY-NON VEHICLE,191740781,06/23/2019,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
LARCENY-NON VEHICLE,191740840,06/23/2019,988 PEACHTREE ST NE,503,Midtown,E,33.78102,-84.38437,
LARCENY-NON VEHICLE,191740991,06/23/2019,1455 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71478,-84.35014,
LARCENY-NON VEHICLE,191741483,06/23/2019,825 MARTIN L KING JR DR NW @PUBLIX - MLK,102,Vine City,L,33.75488,-84.41378,
LARCENY-NON VEHICLE,191741505,06/23/2019,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,191741936,06/23/2019,835 MLK JR DR,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,191742061,06/23/2019,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74007,-84.40778,
LARCENY-NON VEHICLE,191742117,06/23/2019,3160 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68593,-84.49685,
LARCENY-NON VEHICLE,192041162,06/23/2019,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191740807,06/23/2019,226 COURTLAND ST NE,509,Downtown,M,33.7599,-84.38347,
LARCENY-FROM VEHICLE,191740092,06/23/2019,690 11TH ST NW,501,Home Park,E,33.78267,-84.40983,
LARCENY-FROM VEHICLE,191740154,06/23/2019,333 NELSON ST,507,Castleberry Hill,M,33.75158,-84.39883,
LARCENY-FROM VEHICLE,191740262,06/23/2019,83 FITZGERALD ST SE,604,Sweet Auburn,M,33.75192,-84.37231,
LARCENY-FROM VEHICLE,191740277,06/23/2019,1712 RICHMOND AVE SE,307,Lakewood Heights,Y,33.70795,-84.37753,
LARCENY-FROM VEHICLE,191740383,06/23/2019,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,191740393,06/23/2019,2 12TH ST NE,503,Midtown,E,33.78466,-84.38759,
LARCENY-FROM VEHICLE,191740462,06/23/2019,634 WHITEHALL ST SW,303,Adair Park,V,33.74179,-84.40844,
LARCENY-FROM VEHICLE,191740747,06/23/2019,3285 PEACHTREE RD NE ,208,Peachtree Park,B,33.84441,-84.36862,
LARCENY-FROM VEHICLE,191740756,06/23/2019,1011 LAWTON ST SW,402,Oakland City,S,33.72746,-84.42358,
LARCENY-FROM VEHICLE,191740759,06/23/2019,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-FROM VEHICLE,191740799,06/23/2019,3011 CAMPBELLTON RD SW,409,Southwest,R,33.69638,-84.48726,
LARCENY-FROM VEHICLE,191740838,06/23/2019,1735 DEFOOR PL NW,204,Underwood Hills,D,33.80224,-84.42161,
LARCENY-FROM VEHICLE,191740907,06/23/2019,360 PHARR RD NE,206,Buckhead Village,B,33.83752,-84.37574,
LARCENY-FROM VEHICLE,191740959,06/23/2019,915 W PEACHTREE ST NE,503,Midtown,E,33.77975,-84.38698,
LARCENY-FROM VEHICLE,191741069,06/23/2019,906 HUFF RD NW,103,Blandtown,D,33.78847,-84.41761,
LARCENY-FROM VEHICLE,191741114,06/23/2019,660 EDGEWOOD AVE NE @BELTLINE BUSINESS,604,Old Fourth Ward,M,33.75462,-84.3662,
LARCENY-FROM VEHICLE,191741172,06/23/2019,99 KROG ST NE,602,Inman Park,N,33.75667,-84.3639,
LARCENY-FROM VEHICLE,191741210,06/23/2019,215 LAKEWOOD WAY SW @Multiple,307,Lakewood Heights,Y,33.70026,-84.3942,
LARCENY-FROM VEHICLE,191741218,06/23/2019,362 ENOTA PL SW,404,Westview,T,33.74527,-84.43371,
LARCENY-FROM VEHICLE,191741416,06/23/2019,48 DANIEL ST SE ,604,Old Fourth Ward,M,33.75295,-84.37072,
LARCENY-FROM VEHICLE,191741432,06/23/2019,250 10TH ST,502,Midtown,E,33.78218,-84.37867,
LARCENY-FROM VEHICLE,191741581,06/23/2019,758 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36228,
LARCENY-FROM VEHICLE,191741599,06/23/2019,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-FROM VEHICLE,191741621,06/23/2019,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82296,-84.36346,
LARCENY-FROM VEHICLE,191741633,06/23/2019,2193 PEACHTREE RD NE,207,,E,33.81411,-84.39144,
LARCENY-FROM VEHICLE,191741674,06/23/2019,2900 LANDRUM DR SW,409,Southwest,R,33.70495,-84.48299,
LARCENY-FROM VEHICLE,191741821,06/23/2019,360 MARITETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,191741922,06/23/2019,931 MONROE DR NE ,614,Midtown,E,33.77909,-84.36717,
LARCENY-FROM VEHICLE,191741948,06/23/2019,939 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77351,-84.35663,
LARCENY-FROM VEHICLE,191742001,06/23/2019,893 PEACHTREE ST NE ,505,Midtown,E,33.77901,-84.38403,
LARCENY-FROM VEHICLE,191742106,06/23/2019,747 MIAMI CIR,211,Lindbergh/Morosgo,B,33.83037,-84.36233,
LARCENY-NON VEHICLE,191740368,06/23/2019,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
LARCENY-NON VEHICLE,191740917,06/23/2019,330 MCGILL PL NE,603,Old Fourth Ward,M,33.76506,-84.37595,
LARCENY-NON VEHICLE,191741600,06/23/2019,87 PEACHTREE ST NE,505,Downtown,M,33.75243,-84.39198,
LARCENY-FROM VEHICLE,191730311,06/22/2019,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80902,-84.41277,
LARCENY-FROM VEHICLE,191730414,06/22/2019,1328 LOCKHAVEN CIR SW,408,Venetian Hills,S,33.71905,-84.44311,
LARCENY-FROM VEHICLE,191730453,06/22/2019,3170 E SHADOWLAWN AVE NE,206,Buckhead Village,B,33.84144,-84.37419,
LARCENY-FROM VEHICLE,191730580,06/22/2019,1934 WINDEMERE DR NE,613,Morningside/Lenox Park,F,33.80762,-84.36423,
LARCENY-FROM VEHICLE,191730750,06/22/2019,653 BECKWITH ST SW ,101,Atlanta University Center,T,33.75206,-84.40656,
LARCENY-FROM VEHICLE,191731019,06/22/2019,1760 NORTHSIDE DR NW,205,Channing Valley,C,33.80402,-84.40791,
LARCENY-FROM VEHICLE,191731058,06/22/2019,961 IMAGE AVE NW,501,Home Park,E,33.78061,-84.40979,
LARCENY-FROM VEHICLE,191731065,06/22/2019,659 PEACHTREE ST NE @GEORGIAN TERRACE,505,Midtown,E,33.77258,-84.38449,
LARCENY-FROM VEHICLE,191731252,06/22/2019,607 CLIFTON RD NE,608,Lake Claire,N,33.77088,-84.33263,
LARCENY-FROM VEHICLE,191731274,06/22/2019,850 OAK ST SW @WEST END MALL,401,West End,T,33.74053,-84.41671,
LARCENY-FROM VEHICLE,191731399,06/22/2019,1184  DEKALB AVE NE,608,Candler Park,N,33.76014,-84.34915,
LARCENY-FROM VEHICLE,191731616,06/22/2019,100 BAGLEY ST NE @FRANKIE ALLEN PARK,206,Garden Hills,B,33.83689,-84.37394,
LARCENY-FROM VEHICLE,191731633,06/22/2019,1715 HOWELL MILL RD NW @KROGER - HOWELL MILL,204,Berkeley Park,D,33.80089,-84.4157,
LARCENY-FROM VEHICLE,191731806,06/22/2019,1621 MARIETTA RD NW,103,Hills Park,D,33.7969,-84.43957,
LARCENY-FROM VEHICLE,191731827,06/22/2019,1257 MARIETTA BLVD NW,103,Blandtown,D,33.78917,-84.42803,
LARCENY-FROM VEHICLE,191731835,06/22/2019,3771 STONE RD SW,413,Ben Hill Pines,P,33.68339,-84.50908,
LARCENY-FROM VEHICLE,191732658,06/22/2019,2020 HOWELL MILL RD NW @PUBLIX - HOWELL,205,Wildwood (NPU-C),C,33.81022,-84.41347,
LARCENY-FROM VEHICLE,191732778,06/22/2019,426 MITCHELL ST,507,Castleberry Hill,M,33.75376,-84.40169,
LARCENY-FROM VEHICLE,191732816,06/22/2019,900 DEKALB AVE NE,602,Inman Park,N,33.75506,-84.35781,
LARCENY-NON VEHICLE,191731136,06/22/2019,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
LARCENY-NON VEHICLE,191731152,06/22/2019,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
LARCENY-NON VEHICLE,191731196,06/22/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191731309,06/22/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,191731640,06/22/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191732424,06/22/2019,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-FROM VEHICLE,191690261,06/22/2019,75 PEACHTREE PL,,Midtown,E,33.7806,-84.3899,
LARCENY-NON VEHICLE,191730743,06/22/2019,702 LAKESHORE CIR NE,211,Lindridge/Martin Manor,F,33.81653,-84.36547,
LARCENY-NON VEHICLE,191731038,06/22/2019,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-NON VEHICLE,191731264,06/22/2019,2362 SAINT JAMES DR NW,109,Almond Park,G,33.78497,-84.46572,
LARCENY-NON VEHICLE,191731379,06/22/2019,238 WALKER ST SW,507,Castleberry Hill,M,33.74821,-84.40256,
LARCENY-NON VEHICLE,191731119,06/22/2019,33 11TH ST NE,503,Midtown,E,33.78316,-84.38673,
LARCENY-NON VEHICLE,191731167,06/22/2019,3460 KINGSBORO RD NE,210,Buckhead Heights,B,33.85017,-84.3577,
LARCENY-FROM VEHICLE,191730121,06/22/2019,1600 PIEDMONT AVE NE,613,Piedmont Heights,F,33.79816,-84.36838,
LARCENY-FROM VEHICLE,191730648,06/22/2019,934 HALL ST NW,109,Almond Park,G,33.78063,-84.46591,
AUTO THEFT,191730342,06/22/2019,1050 PIEDMONT AVE NE,503,Midtown,E,33.7834,-84.38006,
AUTO THEFT,191731165,06/22/2019,691 14TH ST NW,501,Home Park,E,33.7864,-84.41102,
AUTO THEFT,191731171,06/22/2019,480 BOLTON RD NW,114,Old Gordon,H,33.76741,-84.50931,
AUTO THEFT,191731476,06/22/2019,1660 JONESBORO RD SE,307,Lakewood Heights,Y,33.70665,-84.37927,
AUTO THEFT,191732113,06/22/2019,4455 ROSWELL RD NE,209,North Buckhead,B,33.87653,-84.37975,
ROBBERY-RESIDENCE,191730613,06/22/2019,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
ROBBERY-RESIDENCE,191730901,06/22/2019,1084 CATO ST NW,110,Grove Park,J,33.78506,-84.45599,
ROBBERY-RESIDENCE,191732739,06/22/2019,3164 CUSHMAN CIR SW,406,,I,33.74898,-84.49168,
LARCENY-NON VEHICLE,191731084,06/22/2019,324 LAWTON ST SW,104,Harris Chiles,T,33.74603,-84.42318,
LARCENY-NON VEHICLE,191731151,06/22/2019,1469 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71409,-84.43661,
LARCENY-NON VEHICLE,191731168,06/22/2019,687 CASCADE AVE SW,404,Westview,T,33.73682,-84.43647,
ROBBERY-COMMERCIAL,191731777,06/22/2019,3770 ZIP INDUSTRIAL BLVD SE,313,Blair Villa/Poole Creek,Z,33.65381,-84.38866,
ROBBERY-RESIDENCE,191730189,06/22/2019,511 BURROUGHS ST SE,305,Chosewood Park,Y,33.71748,-84.37095,
AGG ASSAULT,191730392,06/22/2019,565 MAIN ST NE,211,Lindbergh/Morosgo,B,33.8224,-84.36851,
AGG ASSAULT,191730584,06/22/2019,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149,
AGG ASSAULT,191732773,06/22/2019,1090 REDFORD DR SE,308,Rebel Valley Forest,Z,33.68698,-84.35539,
AGG ASSAULT,191730749,06/22/2019,463 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77328,-84.37196,
AGG ASSAULT,191731338,06/22/2019,2479 ABNER TER NW,110,Carver Hills,G,33.80063,-84.46635,
AGG ASSAULT,191731761,06/22/2019,1641 PINEHURST DR SW,408,Venetian Hills,S,33.71078,-84.45228,
AGG ASSAULT,191732734,06/22/2019, 188 POLAR ROCK RD,310,Capitol View Manor,X,33.71925,-84.40786,
AGG ASSAULT,191730407,06/22/2019,3000 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68077,-84.4937,
AGG ASSAULT,191731142,06/22/2019,3740 ROSWELL RD NE,209,East Chastain Park,B,33.85711,-84.38215,
AGG ASSAULT,191732572,06/22/2019,2960 MIDDLETON RD NW,111,,I,33.75267,-84.48809,
BURGLARY-RESIDENCE,191730182,06/22/2019,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
BURGLARY-RESIDENCE,191732212,06/22/2019,2363 CHERRY BLOSSOM DR SW,412,Meadowbrook Forest,P,33.69136,-84.50341,
BURGLARY-RESIDENCE,191730805,06/22/2019,1989 CHESHIRE BRIDGE RD NE,613,Morningside/Lenox Park,F,33.81073,-84.35806,
BURGLARY-RESIDENCE,191732054,06/22/2019,450 16TH ST NW,501,Home Park,E,33.78852,-84.40344,
BURGLARY-RESIDENCE,191732212,06/22/2019,2363 CHERRY BLOSSOM DR SW,412,Meadowbrook Forest,P,33.69136,-84.50341,
BURGLARY-NONRES,191731155,06/22/2019,300 PETERS ST SW,507,Castleberry Hill,M,33.74651,-84.40219,
BURGLARY-RESIDENCE,191720862,06/21/2019,2875 BENJAMIN E MAYS DR SW,406,,I,33.73022,-84.48203,
BURGLARY-RESIDENCE,191721071,06/21/2019,1147 MAYLAND CIR SW,302,Pittsburgh,V,33.72351,-84.40611,
BURGLARY-RESIDENCE,191721770,06/21/2019,847 BRIARCLIFF TER NE,601,Virginia Highland,F,33.77766,-84.34999,
BURGLARY-RESIDENCE,191720569,06/21/2019,1779 RICHMOND AVE SE,307,Lakewood Heights,Y,33.7056,-84.37538,
BURGLARY-RESIDENCE,191720628,06/21/2019,395 MORGAN PL SE,611,East Lake,O,33.74163,-84.29095,
BURGLARY-RESIDENCE,191720641,06/21/2019,2044 THOMASVILLE DR SE,308,Thomasville Heights,Z,33.69684,-84.35669,
BURGLARY-RESIDENCE,191720924,06/21/2019,1156 WOODLAND AVE NE,613,Lindridge/Martin Manor,F,33.81494,-84.35001,
BURGLARY-RESIDENCE,191721009,06/21/2019,1317 AVON AVE SW,403,Oakland City,S,33.72258,-84.43106,
BURGLARY-RESIDENCE,191721608,06/21/2019,1117 WEDGEWOOD DR NW,113,Carey Park,G,33.78555,-84.47555,
BURGLARY-NONRES,191722504,06/21/2019,614 WHITEHALL ST SW,303,Pittsburgh,V,33.74194,-84.40774,
AGG ASSAULT,191712526,06/21/2019,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152,
AGG ASSAULT,191720242,06/21/2019,789 PONCE DE LEON AVE NE @CLAREMONT HOTEL,602,Poncey-Highland,N,33.7735,-84.36128,
AGG ASSAULT,191720070,06/21/2019,3350 MOUNT GILEAD RD SW,409,Southwest,R,33.69757,-84.49871,
AGG ASSAULT,191720900,06/21/2019,2119 FAIRBURN RD SW,412,Kings Forest,P,33.69658,-84.51075,
AGG ASSAULT,191720029,06/21/2019,262 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71412,-84.39753,
ROBBERY-PEDESTRIAN,191720031,06/21/2019,1210 MCLENDON AVE NE,608,Candler Park,N,33.76503,-84.34791,
ROBBERY-PEDESTRIAN,191720043,06/21/2019,129 NORTH AVE NE,509,Downtown,M,33.77103,-84.38318,
ROBBERY-PEDESTRIAN,191720079,06/21/2019,960 EUCLID AVE NE ,602,Inman Park,N,33.75999,-84.35544,
AUTO THEFT,191720368,06/21/2019,484 FLETCHER ST SW,302,Pittsburgh,V,33.72559,-84.4036,
AUTO THEFT,191722291,06/21/2019,2425 PRAIRIE VIEW DR SW,405,Florida Heights,I,33.74745,-84.46748,
ROBBERY-PEDESTRIAN,191721755,06/21/2019,355 NORTH AVE NE,603,Old Fourth Ward,M,33.77111,-84.37571,
AUTO THEFT,191720042,06/21/2019,250 PHARR RD NE,206,Buckhead Village,B,33.83732,-84.3786,
AUTO THEFT,191720438,06/21/2019,4201 NOBLE CREEK DR NW,204,Cross Creek,C,33.81677,-84.42807,
AUTO THEFT,191720521,06/21/2019,486 MELLVIEW AVE SW,301,Capitol View Manor,X,33.71751,-84.40359,
AUTO THEFT,191720749,06/21/2019,550 WINDSOR ST SW,303,Mechanicsville,V,33.73989,-84.3982,
AUTO THEFT,191721151,06/21/2019,450 STONEWALL ST SW ,507,Castleberry Hill,M,33.74942,-84.40228,
AUTO THEFT,191721473,06/21/2019,2345 PEACHTREE RD NE,211,Peachtree Hills,B,33.81878,-84.38861,
AUTO THEFT,191722330,06/21/2019,2052 RUTH ST NW,110,Grove Park,J,33.78558,-84.45454,
AUTO THEFT,191722543,06/21/2019,2521 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82397,-84.36684,
LARCENY-FROM VEHICLE,191720452,06/21/2019,3715 ATLANTA INDUSTRIAL PKWY NW,114,Atlanta Industrial Park,G,33.80105,-84.49599,
LARCENY-NON VEHICLE,191720398,06/21/2019,1197 PEACHTREE ST NE,502,Midtown,E,33.78742,-84.38333,
LARCENY-NON VEHICLE,191720751,06/21/2019,905 JUNIPER ST NE,505,Midtown,E,33.77923,-84.38221,
LARCENY-NON VEHICLE,191721787,06/21/2019,660 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76462,-84.36561,
LARCENY-NON VEHICLE,191720506,06/21/2019,255 COURTLAND ST NE @HILTON HOTEL,509,Downtown,M,33.76157,-84.38314,
LARCENY-NON VEHICLE,191721346,06/21/2019,939 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77351,-84.35663,
LARCENY-NON VEHICLE,191721598,06/21/2019,2820 WATERS RD SW,312,Glenrose Heights,Z,33.67747,-84.3918,
LARCENY-NON VEHICLE,191721898,06/21/2019,100 6TH ST NE,505,Midtown,E,33.77756,-84.38417,
LARCENY-NON VEHICLE,191722379,06/21/2019,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,191722497,06/21/2019,220 BOWEN CIR SW,305,High Point,Y,33.71538,-84.39588,
LARCENY-NON VEHICLE,191720572,06/21/2019,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,512,Downtown,M,33.74852,-84.39636,
LARCENY-NON VEHICLE,191720768,06/21/2019,91 PEACHTREE ST NE,510,Downtown,M,33.75595,-84.38854,
LARCENY-NON VEHICLE,191721086,06/21/2019,1346 ALMONT DR SW,403,Oakland City,S,33.72572,-84.43192,
LARCENY-NON VEHICLE,191721187,06/21/2019,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
LARCENY-NON VEHICLE,191721623,06/21/2019,646 LYNN CIR SW,406,,I,33.73806,-84.48652,
LARCENY-NON VEHICLE,191722070,06/21/2019,2039 AKRON DR SE,308,Thomasville Heights,Z,33.69794,-84.35282,
LARCENY-NON VEHICLE,191722153,06/21/2019,1328 BOULEVARD LORRAINE SW,409,Adams Park,R,33.71937,-84.45763,
LARCENY-NON VEHICLE,191722395,06/21/2019,1524 FOREST LAKES AVE SE,611,The Villages at East Lake,O,33.74459,-84.3127,
LARCENY-NON VEHICLE,191720750,06/21/2019,1953 PIEDMONT CIR NE,212,Piedmont Heights,F,33.8108,-84.36731,
LARCENY-NON VEHICLE,191720958,06/21/2019,516 LEE ST SW,401,West End,T,33.74087,-84.41346,
LARCENY-NON VEHICLE,191721202,06/21/2019,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191721218,06/21/2019,2900 PEACHTREE RD NW @PUBLIX - PEACHTREE,206,Peachtree Heights West,B,33.83399,-84.3841,
LARCENY-NON VEHICLE,191721225,06/21/2019,1723 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70678,-84.38031,
LARCENY-NON VEHICLE,191721580,06/21/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191722271,06/21/2019,365 CLEVELAND AVE SW,309,Perkerson,X,33.68125,-84.40169,
LARCENY-FROM VEHICLE,191720041,06/21/2019,1041 HOWELL MILL RD NW,501,Home Park,E,33.78287,-84.41164,
LARCENY-FROM VEHICLE,191720076,06/21/2019,400 EDGEWOOD AVE ,604,Sweet Auburn,M,33.75464,-84.37465,
LARCENY-FROM VEHICLE,191720082,06/21/2019,1600 ELLSWORTH INDUSTRIAL BLVD NW,103,Blandtown,D,33.79826,-84.42811,
LARCENY-FROM VEHICLE,191720117,06/21/2019,930 JUNIPER ST NE,503,Midtown,E,33.78,-84.38272,
LARCENY-FROM VEHICLE,191720523,06/21/2019,1090 TUMLIN ST NW,501,Home Park,E,33.78474,-84.40072,
LARCENY-FROM VEHICLE,191720530,06/21/2019,732 AMBER PL NW,114,Carroll Heights,H,33.77467,-84.51265,
LARCENY-FROM VEHICLE,191720544,06/21/2019,190 MARIETTA ST NW @OMNI HOTEL,507,Downtown,M,33.75757,-84.39487,
LARCENY-FROM VEHICLE,191720559,06/21/2019,1443 DESOTO AVE SW,301,Capitol View,X,33.71542,-84.41211,
LARCENY-FROM VEHICLE,191720586,06/21/2019,433 LUCKIE ST NW,504,Downtown,M,33.7662,-84.396,
LARCENY-FROM VEHICLE,191720604,06/21/2019,950 MARIETTA ST NW,504,Marietta Street Artery,E,33.77689,-84.40807,
LARCENY-FROM VEHICLE,191720668,06/21/2019,2994 HOGAN RD SW,411,Greenbriar,R,33.67763,-84.48691,
LARCENY-FROM VEHICLE,191720847,06/21/2019,667 FAIRBURN RD NW,114,Fairburn Heights,H,33.77332,-84.50005,
LARCENY-FROM VEHICLE,191720868,06/21/2019,1093 WEST AVE SW,302,Pittsburgh,V,33.72463,-84.39704,
LARCENY-FROM VEHICLE,191720933,06/21/2019,925 GARRETT ST SE,606,Ormewood Park,W,33.7404,-84.35787,
LARCENY-FROM VEHICLE,191720940,06/21/2019,2785 JONESBORO RD SE,312,Rosedale Heights,Z,33.67851,-84.36957,
LARCENY-FROM VEHICLE,191721232,06/21/2019,3335 MARTIN L KING JR DR NW,111,Adamsville,H,33.7551,-84.49652,
LARCENY-FROM VEHICLE,191721255,06/21/2019,660 NEW TOWN CIR,308,Thomasville Heights,Z,33.70653,-84.36389,
LARCENY-FROM VEHICLE,191721271,06/21/2019,199 ROCKY FORD RD NE,610,Kirkwood,O,33.75814,-84.31851,
LARCENY-FROM VEHICLE,191721705,06/21/2019,405 10TH ST NE,503,Midtown,E,33.78153,-84.37391,
LARCENY-FROM VEHICLE,191721746,06/21/2019,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73365,-84.40221,
LARCENY-FROM VEHICLE,191721979,06/21/2019,275 BAKER ST NW,508,Downtown,M,33.76206,-84.39568,
LARCENY-FROM VEHICLE,191722120,06/21/2019,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-FROM VEHICLE,191722155,06/21/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80448,-84.41348,
LARCENY-FROM VEHICLE,191722234,06/21/2019,2371 HOSEA L WILLIAMS DR SE,611,East Lake,O,33.75089,-84.30937,
LARCENY-FROM VEHICLE,191722335,06/21/2019,931 MONROE DR NE @BELTLINE BUSINESS,614,Midtown,E,33.77909,-84.36717,
LARCENY-FROM VEHICLE,191722400,06/21/2019,854 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77788,-84.35285,
LARCENY-FROM VEHICLE,191722457,06/21/2019,4429 ROSWELL RD NE,209,North Buckhead,B,33.87622,-84.38013,
LARCENY-FROM VEHICLE,191722499,06/21/2019,248 OAKLAND AVE SE @OAKLAND CEMETARY,605,Grant Park,W,33.74779,-84.37503,
LARCENY-FROM VEHICLE,191710089,06/20/2019,858 DEKALB AVE NE ,602,Inman Park,N,33.75439,-84.35907,
LARCENY-FROM VEHICLE,191710307,06/20/2019,931 MONROE DR NE @TRADER JOES - MONROE,614,Midtown,E,33.77909,-84.36717,
LARCENY-FROM VEHICLE,191710443,06/20/2019,903 HUFF RD NW,103,Blandtown,D,33.78929,-84.41758,
LARCENY-FROM VEHICLE,191710478,06/20/2019,2461 METROPOLITAN PKWY SW,309,Perkerson,X,33.68783,-84.40888,
LARCENY-FROM VEHICLE,191710602,06/20/2019,788 INMAN MEWS DR NE,602,Inman Park,N,33.7543,-84.36177,
LARCENY-FROM VEHICLE,191710620,06/20/2019,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554,
LARCENY-FROM VEHICLE,191710679,06/20/2019,1292 LOGAN CIR NW,204,Underwood Hills,D,33.80521,-84.42994,
